Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Psychological Science,25,2,2014,"Time, Money, and Morality","Francesca Gino, Cassie Mogilner",N/A,pp. 414–421,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613506438,https://journals.sagepub.com/doi/reader/10.1177/0956797613506438,N/A
Psychological Science,25,2,2014,Residents of Poor Nations Have a Greater Sense of Meaning in Life Than Residents of Wealthy Nations,"Shigehiro Oishi, Ed Diener",N/A,pp. 422–430,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613507286,https://journals.sagepub.com/doi/reader/10.1177/0956797613507286,N/A
Psychological Science,25,2,2014,Fertile and Selectively Flirty: Women’s Behavior Toward Men Changes Across the Ovulatory Cycle,"Stephanie M. Cantú, Jeffry A. Simpson, Vladas Griskevicius",N/A,pp. 431–438,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613508413,https://journals.sagepub.com/doi/reader/10.1177/0956797613508413,N/A
Psychological Science,25,2,2014,Racial Progress as Threat to the Status Hierarchy: Implications for Perceptions of Anti-White Bias,"Clara L. Wilkins, Cheryl R. Kaiser",N/A,pp. 439–446,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613508412,https://journals.sagepub.com/doi/reader/10.1177/0956797613508412,N/A
Psychological Science,25,2,2014,Deferred Feedback Sharply Dissociates Implicit and Explicit Category Learning,"J. David Smith, Joseph Boomer, Alexandria C. Zakrzewski",N/A,pp. 447–457,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613509112,https://journals.sagepub.com/doi/reader/10.1177/0956797613509112,N/A
Psychological Science,25,2,2014,Heart Rate Variability Predicts Control Over Memory Retrieval,"Brandon L. Gillie, Michael W. Vasey, Julian F. Thayer",N/A,pp. 458–465,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613508789,https://journals.sagepub.com/doi/reader/10.1177/0956797613508789,N/A
Psychological Science,25,2,2014,Reward-Based Transfer From Bottom-Up to Top-Down Search Tasks,"Jeongmi Lee, Sarah Shomstein",N/A,pp. 466–475,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613509284,https://journals.sagepub.com/doi/reader/10.1177/0956797613509284,N/A
Psychological Science,25,2,2014,Genetic Factors That Increase Male Facial Masculinity Decrease Facial Attractiveness of Female Relatives,"Anthony J. Lee, Dorian G. Mitchem, Margaret J. Wright",N/A,pp. 476–484,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613510724,https://journals.sagepub.com/doi/reader/10.1177/0956797613510724,N/A
Psychological Science,25,2,2014,Looking Away Before Moving Forward: Changes in Optic-Flow Perception Precede Locomotor Development,"Nobu Shirai, Tomoko Imura",N/A,pp. 485–493,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613510723,https://journals.sagepub.com/doi/reader/10.1177/0956797613510723,N/A
Psychological Science,25,2,2014,Loss Attention in a Dual-Task Setting,"Eldad Yechiam, Guy Hochman",N/A,pp. 494–502,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613510725,https://journals.sagepub.com/doi/reader/10.1177/0956797613510725,N/A
Psychological Science,25,2,2014,Political Attitudes Bias the Mental Representation of a Presidential Candidate’s Face,"Alison I. Young, Kyle G. Ratner, Russell H. Fazio",N/A,pp. 503–510,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613510717,https://journals.sagepub.com/doi/reader/10.1177/0956797613510717,N/A
Psychological Science,25,2,2014,Tracing the Trajectory of Skill Learning With a Very Large Sample of Online Game Players,"Tom Stafford, Michael Dewar",N/A,pp. 511–518,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613511466,https://journals.sagepub.com/doi/reader/10.1177/0956797613511466,N/A
Psychological Science,25,2,2014,Are the “Memory Wars” Over? A Scientist-Practitioner Gap in Beliefs About Repressed Memory,"Lawrence Patihis, Lavina Y. Ho, Ian W. Tingen, Scott O. Lilienfeld, Elizabeth F. Loftus",N/A,pp. 519–530,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613510718,https://journals.sagepub.com/doi/reader/10.1177/0956797613510718,N/A
Psychological Science,25,2,2014,Saving in Cycles: How to Get People to Save More Money,"Leona Tam, Utpal Dholakia",N/A,pp. 531–537,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613512129,https://journals.sagepub.com/doi/reader/10.1177/0956797613512129,N/A
Psychological Science,25,2,2014,Healthier by Precommitment,"Janet Schwartz, Daniel Mochon, Lauren Wyper, Josiase Maroba, Deepak Patel, Dan Ariely",N/A,pp. 538–546,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613510950,https://journals.sagepub.com/doi/reader/10.1177/0956797613510950,N/A
Psychological Science,25,2,2014,Conditional Automaticity in Response Selection: Contingent Involuntary Response Inhibition With Varied Stimulus-Response Mapping,"Brian A. Anderson, Charles L. Folk",N/A,pp. 547–554,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613511086,https://journals.sagepub.com/doi/reader/10.1177/0956797613511086,N/A
Psychological Science,25,2,2014,Feeling Better: Separate Pathways for Targeted Enhancement of Spatial and Temporal Touch,"Jeffrey M. Yau, Pablo Celnik, Steven S. Hsiao, John E. Desmond",N/A,pp. 555–565,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613511467,https://journals.sagepub.com/doi/reader/10.1177/0956797613511467,N/A
Psychological Science,25,2,2014,Rapid Fear Detection Relies on High Spatial Frequencies,"Timo Stein, Kiley Seymour, Martin N. Hebart, Philipp Sterzer",N/A,pp. 566–574,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613512509,https://journals.sagepub.com/doi/reader/10.1177/0956797613512509,N/A
Psychological Science,25,2,2014,Nothing to Declare: Mandatory and Voluntary Disclosure Leads Advisors to Avoid Conflicts of Interest,"Sunita Sah, George Loewenstein",N/A,pp. 575–584,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613511824,https://journals.sagepub.com/doi/reader/10.1177/0956797613511824,N/A
Psychological Science,25,2,2014,Multiple Levels of Bilingual Language Control: Evidence From Language Intrusions in Reading Aloud,"Tamar H. Gollan, Elizabeth R. Schotter, Joanne Gomez, Mayra Murillo, Keith Rayner",N/A,pp. 585–595,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613512661,https://journals.sagepub.com/doi/reader/10.1177/0956797613512661,N/A
Psychological Science,25,2,2014,The Value of Exercising Control Over Monetary Gains and Losses,"Lauren A. Leotti, Mauricio R. Delgado",N/A,pp. 596–604,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613514589,https://journals.sagepub.com/doi/reader/10.1177/0956797613514589,N/A
Psychological Science,25,2,2014,What Does Physical Rotation Reveal About Mental Rotation?,"Aaron L. Gardony, Holly A. Taylor, Tad T. Brunyé",N/A,pp. 605–612,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613503174,https://journals.sagepub.com/doi/reader/10.1177/0956797613503174,N/A
Psychological Science,25,2,2014,Better Off Than We Know: Distorted Perceptions of Incomes and Income Inequality in America,"John R. Chambers, Lawton K. Swan, Martin Heesacker",N/A,pp. 613–618,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613504965,https://journals.sagepub.com/doi/reader/10.1177/0956797613504965,N/A
Psychological Science,25,2,2014,Self-Affirmation Among the Poor: Cognitive and Behavioral Implications,"Crystal C. Hall, Jiaying Zhao, Eldar Shafir",N/A,pp. 619–625,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613510949,https://journals.sagepub.com/doi/reader/10.1177/0956797613510949,N/A
Psychological Science,25,2,2014,Task Relevance Induces Momentary Changes in the Functional Visual Field During Reading,"Johanna K. Kaakinen, Jukka Hyönä",N/A,pp. 626–632,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613512332,https://journals.sagepub.com/doi/reader/10.1177/0956797613512332,N/A
Psychological Science,25,2,2014,Show Me the Numbers: Precision as a Cue to Others’ Confidence,"Alexandra Jerez-Fernandez, Ashley N. Angulo, Daniel M. Oppenheimer",N/A,pp. 633–635,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613504301,https://journals.sagepub.com/doi/reader/10.1177/0956797613504301,N/A
Psychological Science,25,3,2014,Improving Students’ Long-Term Knowledge Retention Through Personalized Review,"Robert V. Lindsey, Jeffery D. Shroyer, Harold Pashler, Michael C. Mozer",N/A,pp. 639–647,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613504302,https://journals.sagepub.com/doi/reader/10.1177/0956797613504302,N/A
Psychological Science,25,3,2014,Tainted Altruism: When Doing Some Good Is Evaluated as Worse Than Doing No Good at All,"George E. Newman, Daylian M. Cain",N/A,pp. 648–655,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613504785,https://journals.sagepub.com/doi/reader/10.1177/0956797613504785,N/A
Psychological Science,25,3,2014,Gossip and Ostracism Promote Cooperation in Groups,"Matthew Feinberg, Robb Willer, Michael Schultz",N/A,pp. 656–664,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613510184,https://journals.sagepub.com/doi/reader/10.1177/0956797613510184,N/A
Psychological Science,25,3,2014,Neighborhood Ethnic Diversity and Trust: The Role of Intergroup Contact and Perceived Threat,"Katharina Schmid, Ananthi Al Ramiah, Miles Hewstone",N/A,pp. 665–674,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613508956,https://journals.sagepub.com/doi/reader/10.1177/0956797613508956,N/A
Psychological Science,25,3,2014,Feeling the Conflict: The Crucial Role of Conflict Experience in Adaptation,"Kobe Desender, Filip Van Opstal, Eva Van den Bussche",N/A,pp. 675–683,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613511468,https://journals.sagepub.com/doi/reader/10.1177/0956797613511468,N/A
Psychological Science,25,3,2014,Mismatch or Cumulative Stress: The Pathway to Depression Is Conditional on Attention Style,"Esther Nederhof, Johan Ormel, Albertine J. Oldehinkel",N/A,pp. 684–692,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613513473,https://journals.sagepub.com/doi/reader/10.1177/0956797613513473,N/A
Psychological Science,25,3,2014,Improvement in Spatial Imagery Following Sight Onset Late in Childhood,"Tapan K. Gandhi, Suma Ganesh, Pawan Sinha",N/A,pp. 693–701,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613513906,https://journals.sagepub.com/doi/reader/10.1177/0956797613513906,N/A
Psychological Science,25,3,2014,A Lack of Material Resources Causes Harsher Moral Judgments,"Marko Pitesa, Stefan Thau",N/A,pp. 702–710,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613514092,https://journals.sagepub.com/doi/reader/10.1177/0956797613514092,N/A
Psychological Science,25,3,2014,Racial Bias Shapes Social Reinforcement Learning,"Björn Lindström, Ida Selbing, Tanaz Molapour, Andreas Olsson",N/A,pp. 711–719,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613514093,https://journals.sagepub.com/doi/reader/10.1177/0956797613514093,N/A
Psychological Science,25,3,2014,Catching Eyes: Effects of Social and Nonsocial Cues on Attention Capture,"Anne Böckler, Robrecht P. R. D. van der Wel, Timothy N. Welsh",N/A,pp. 720–727,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516147,https://journals.sagepub.com/doi/reader/10.1177/0956797613516147,N/A
Psychological Science,25,3,2014,“That’s Not Just Beautiful—That’s Incredibly Beautiful!”: The Adverse Impact of Inflated Praise on Children With Low Self-Esteem,"Eddie Brummelman, Sander Thomaes, Bram Orobio de Castro",N/A,pp. 728–735,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613514251,https://journals.sagepub.com/doi/reader/10.1177/0956797613514251,N/A
Psychological Science,25,3,2014,"Cognitive Skills, Student Achievement Tests, and Schools","Amy S. Finn, Matthew A. Kraft, Martin R. West, Julia A. Leonard",N/A,pp. 736–744,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516008,https://journals.sagepub.com/doi/reader/10.1177/0956797613516008,N/A
Psychological Science,25,3,2014,Optical Origins of Opposing Facial Expression Actions,"Daniel H. Lee, Reza Mirza, John G. Flanagan, Adam K. Anderson",N/A,pp. 745–752,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613514451,https://journals.sagepub.com/doi/reader/10.1177/0956797613514451,N/A
Psychological Science,25,3,2014,Assessing “Economic Value”: Symbolic-Number Mappings Predict Risky and Riskless Valuations,"Dan R. Schley, Ellen Peters",N/A,pp. 753–761,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613515485,https://journals.sagepub.com/doi/reader/10.1177/0956797613515485,N/A
Psychological Science,25,3,2014,Geographical Differences in Subjective Well-Being Predict Extraordinary Altruism,"Kristin M. Brethel-Haurwitz, Abigail A. Marsh",N/A,pp. 762–771,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516148,https://journals.sagepub.com/doi/reader/10.1177/0956797613516148,N/A
Psychological Science,25,3,2014,Staying the Course: The Option of Doing Nothing and Its Impact on Postchoice Persistence,"Rom Y. Schrift, Jeffrey R. Parker",N/A,pp. 772–780,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516801,https://journals.sagepub.com/doi/reader/10.1177/0956797613516801,N/A
Psychological Science,25,3,2014,Positive and Negative Correlations Between Confidence and Accuracy for the Same Events in Recognition of Categorized Lists,"K. Andrew DeSoto, Henry L. Roediger, III",N/A,pp. 781–788,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516149,https://journals.sagepub.com/doi/reader/10.1177/0956797613516149,N/A
Psychological Science,25,3,2014,"Children’s Arithmetic Development: It Is Number Knowledge, Not the Approximate Number Sense, That Counts","Silke M. Göbel, Sarah E. Watson, Arne Lervåg, Charles Hulme",N/A,pp. 789–798,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516471,https://journals.sagepub.com/doi/reader/10.1177/0956797613516471,N/A
Psychological Science,25,3,2014,Two Faces of Shame: The Roles of Shame and Guilt in Predicting Recidivism,"June P. Tangney, Jeffrey Stuewig, Andres G. Martinez",N/A,pp. 799–805,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613508790,https://journals.sagepub.com/doi/reader/10.1177/0956797613508790,N/A
Psychological Science,25,3,2014,Judging a Man by the Width of His Face: The Role of Facial Ratios and Dominance in Mate Choice at Speed-Dating Events,"Katherine A. Valentine, Norman P. Li, Lars Penke, David I. Perrett",N/A,pp. 806–811,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613511823,https://journals.sagepub.com/doi/reader/10.1177/0956797613511823,N/A
Psychological Science,25,3,2014,Biased Predecisional Processing of Leading and Nonleading Alternatives,"Simon J. Blanchard, Kurt A. Carlson, Margaret G. Meloy",N/A,pp. 812–816,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613512663,https://journals.sagepub.com/doi/reader/10.1177/0956797613512663,N/A
Psychological Science,25,3,2014,The Scent of Disease: Human Body Odor Contains an Early Chemosensory Cue of Sickness,"Mats J. Olsson, Johan N. Lundström, Bruce A. Kimball, Amy R. Gordon",N/A,pp. 817–823,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613515681,https://journals.sagepub.com/doi/reader/10.1177/0956797613515681,N/A
Psychological Science,25,3,2014,The Attentional Blink Reveals the Probabilistic Nature of Discrete Conscious Perception,"Christopher L. Asplund, Daryl Fougnie, Samir Zughni, Justin W. Martin, René Marois",N/A,pp. 824–831,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613513810,https://journals.sagepub.com/doi/reader/10.1177/0956797613513810,N/A
Psychological Science,25,3,2014,Infants Are Not Sensitive to Synesthetic Cross-Modality Correspondences: A Comment on Walker et al. (2010),"David J. Lewkowicz, Nicholas J. Minar",N/A,pp. 832–834,Other,https://journals.sagepub.com/doi/abs/10.1177/0956797613516011,https://journals.sagepub.com/doi/reader/10.1177/0956797613516011,N/A
Psychological Science,25,3,2014,Preverbal Infants Are Sensitive to Cross-Sensory Correspondences: Much Ado About the Null Results of Lewkowicz and Minar (2014),"Peter Walker, J. Gavin Bremner, Uschi Mason, Jo Spring, Karen Mattock",N/A,pp. 835–836,Other,https://journals.sagepub.com/doi/abs/10.1177/0956797613520170,https://journals.sagepub.com/doi/reader/10.1177/0956797613520170,N/A
Psychological Science,25,3,2014,Treating Prejudice With Imagery: Easier Said Than Done?,"Melissa M. McDonald, M. Brent Donnellan, Ryan Lang, Katie Nikolajuk",N/A,pp. 837–839,Other,https://journals.sagepub.com/doi/abs/10.1177/0956797613516010,https://journals.sagepub.com/doi/reader/10.1177/0956797613516010,N/A
Psychological Science,25,3,2014,"Reducing Prejudice Through Mental Imagery: Notes on Replication, Interpretation, and Generalization","Richard J. Crisp, Michèle D. Birtel",N/A,pp. 840–841,Other,https://journals.sagepub.com/doi/abs/10.1177/0956797613520169,https://journals.sagepub.com/doi/reader/10.1177/0956797613520169,N/A
Psychological Science,25,3,2014,Corrigendum,,N/A,pp. 842,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797613520537,https://journals.sagepub.com/doi/reader/10.1177/0956797613520537,N/A
Psychological Science,25,3,2014,Corrigendum,,N/A,pp. 843,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797614523931,https://journals.sagepub.com/doi/reader/10.1177/0956797614523931,N/A
Psychological Science,25,3,2014,Corrigendum,,N/A,pp. 844,Correction,https://journals.sagepub.com/doi/abs/10.1177/0956797614525573,https://journals.sagepub.com/doi/reader/10.1177/0956797614525573,N/A
Psychological Science,25,4,2014,Nonaccidental Properties Underlie Human Categorization of Complex Natural Scenes,"Dirk B. Walther, Dandan Shen",N/A,pp. 851–860,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613512662,https://journals.sagepub.com/doi/reader/10.1177/0956797613512662,N/A
Psychological Science,25,4,2014,Accurate Metacognition for Visual Sensory Memory Representations,"Annelinde R. E. Vandenbroucke, Ilja G. Sligte, Adam B. Barrett",N/A,pp. 861–873,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516146,https://journals.sagepub.com/doi/reader/10.1177/0956797613516146,N/A
Psychological Science,25,4,2014,Selective Social Learning of Plant Edibility in 6- and 18-Month-Old Infants,"Annie E. Wertz, Karen Wynn",N/A,pp. 874–882,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516145,https://journals.sagepub.com/doi/reader/10.1177/0956797613516145,N/A
Psychological Science,25,4,2014,Heralding the Authoritarian? Orientation Toward Authority in Early Childhood,"Michal Reifen Tagar, Christopher M. Federico, Kristen E. Lyons",N/A,pp. 883–892,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516470,https://journals.sagepub.com/doi/reader/10.1177/0956797613516470,N/A
Psychological Science,25,4,2014,Young Children Can Be Taught Basic Natural Selection Using a Picture-Storybook Intervention,"Deborah Kelemen, Natalie A. Emmons, Rebecca Seston Schillaci, Patricia A. Ganea",N/A,pp. 893–902,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516009,https://journals.sagepub.com/doi/reader/10.1177/0956797613516009,N/A
Psychological Science,25,4,2014,From Action to Abstraction: Using the Hands to Learn Math,"Miriam A. Novack, Eliza L. Congdon, Naureen Hemani-Lopez, Susan Goldin-Meadow",N/A,pp. 903–910,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613518351,https://journals.sagepub.com/doi/reader/10.1177/0956797613518351,N/A
Psychological Science,25,4,2014,Cultural Relativity in Perceiving Emotion From Vocalizations,"Maria Gendron, Debi Roberson, Jacoba Marieta van der Vyver, Lisa Feldman Barrett",N/A,pp. 911–920,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613517239,https://journals.sagepub.com/doi/reader/10.1177/0956797613517239,N/A
Psychological Science,25,4,2014,The Ontogeny of the Motivation That Underlies In-Group Bias,"David Buttelmann, Robert Böhm",N/A,pp. 921–927,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516802,https://journals.sagepub.com/doi/reader/10.1177/0956797613516802,N/A
Psychological Science,25,4,2014,Far-Out Thinking: Generating Solutions to Distant Analogies Promotes Relational Thinking,"Michael S. Vendetti, Aaron Wu, Keith J. Holyoak",N/A,pp. 928–933,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613518079,https://journals.sagepub.com/doi/reader/10.1177/0956797613518079,N/A
Psychological Science,25,4,2014,Stress Contagion: Physiological Covariation Between Mothers and Infants,"Sara F. Waters, Tessa V. West, Wendy Berry Mendes",N/A,pp. 934–942,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613518352,https://journals.sagepub.com/doi/reader/10.1177/0956797613518352,N/A
Psychological Science,25,4,2014,Closing the Social-Class Achievement Gap: A Difference-Education Intervention Improves First-Generation Students’ Academic Performance and All Students’ College Transition,"Nicole M. Stephens, MarYam G. Hamedani, Mesmin Destin",N/A,pp. 943–953,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613518349,https://journals.sagepub.com/doi/reader/10.1177/0956797613518349,N/A
Psychological Science,25,4,2014,The First-Mover Disadvantage: The Folly of Revealing Compatible Preferences,"David D. Loschelder, Roderick I. Swaab, Roman Trötschel, Adam D. Galinsky",N/A,pp. 954–962,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613520168,https://journals.sagepub.com/doi/reader/10.1177/0956797613520168,N/A
Psychological Science,25,4,2014,Continuous Theta-Burst Stimulation Demonstrates a Causal Role of Premotor Homunculus in Action Understanding,"John Michael, Kristian Sandberg, Joshua Skewes, Thomas Wolf",N/A,pp. 963–972,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613520608,https://journals.sagepub.com/doi/reader/10.1177/0956797613520608,N/A
Psychological Science,25,4,2014,Retracted: Evil Genius? How Dishonesty Can Lead to Greater Creativity,"Francesca Gino, Scott S. Wiltermuth",N/A,pp. 973–981,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797614520714,https://journals.sagepub.com/doi/reader/10.1177/0956797614520714,N/A
Psychological Science,25,4,2014,The Emergence of “Us and Them” in 80 Lines of Code: Modeling Group Genesis in Homogeneous Populations,"Kurt Gray, David G. Rand, Eyal Ert, Kevin Lewis, Steve Hershman, Michael I. Norton",N/A,pp. 982–990,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797614521816,https://journals.sagepub.com/doi/reader/10.1177/0956797614521816,N/A
Psychological Science,25,4,2014,A Visual-Familiarity Account of Evidence for Orthographic Processing in Baboons (Papio papio),"John R. Vokey, Randall K. Jamieson",N/A,pp. 991–996,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516634,https://journals.sagepub.com/doi/reader/10.1177/0956797613516634,N/A
Psychological Science,25,4,2014,“Obesity Is a Disease”: Examining the Self-Regulatory Impact of This Public-Health Message,"Crystal L. Hoyt, Jeni L. Burnette, Lisa Auster-Gussman",N/A,pp. 997–1002,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613516981,https://journals.sagepub.com/doi/reader/10.1177/0956797613516981,N/A
Psychological Science,25,4,2014,Dopamine and the Cognitive Downside of a Promised Bonus,"Esther Aarts, Deanna L. Wallace, Linh C. Dang, William J. Jagust",N/A,pp. 1003–1009,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613517240,https://journals.sagepub.com/doi/reader/10.1177/0956797613517240,N/A
Psychological Science,25,4,2014,Positive Thinking About the Future in Newspaper Reports and Presidential Addresses Predicts Economic Downturn,"A. Timur Sevincer, Greta Wagner, Johanna Kalvelage, Gabriele Oettingen",N/A,pp. 1010–1017,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613518350,https://journals.sagepub.com/doi/reader/10.1177/0956797613518350,N/A
Psychological Science,25,4,2014,Task-Focused Behavior Mediates the Associations Between Supportive Interpersonal Environments and Students’ Academic Performance,"Noona Kiuru, Eija Pakarinen, Kati Vasalampi, Gintautas Silinskas",N/A,pp. 1018–1024,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613519111,https://journals.sagepub.com/doi/reader/10.1177/0956797613519111,N/A
Psychological Science,25,4,2014,Later Maturation of the Beneficial Than the Detrimental Effect of Selective Memory Retrieval,"Alp Aslan, Karl-Heinz T. Bäuml",N/A,pp. 1025–1030,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613519270,https://journals.sagepub.com/doi/reader/10.1177/0956797613519270,N/A
Psychological Science,25,4,2014,Language Switching Makes Pronunciation Less Nativelike,"Matthew Goldrick, Elin Runnqvist, Albert Costa",N/A,pp. 1031–1036,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613520014,https://journals.sagepub.com/doi/reader/10.1177/0956797613520014,N/A
Psychological Science,25,4,2014,Spousal Relationship Quality and Cardiovascular Risk: Dyadic Perceptions of Relationship Ambivalence Are Associated With Coronary-Artery Calcification,"Bert N. Uchino, Timothy W. Smith, Cynthia A. Berg",N/A,pp. 1037–1042,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613520015,https://journals.sagepub.com/doi/reader/10.1177/0956797613520015,N/A
Psychological Science,25,4,2014,Know Thy Avatar: The Unintended Effect of Virtual-Self Representation on Behavior,"Gunwoo Yoon, Patrick T. Vargas",N/A,pp. 1043–1045,Other,https://journals.sagepub.com/doi/abs/10.1177/0956797613519271,https://journals.sagepub.com/doi/reader/10.1177/0956797613519271,N/A
Psychological Science,25,4,2014,Do Difficult Decisions Motivate Belief in Fate? A Test in the Context of the 2012 U.S. Presidential Election,"Simone Tang, Steven Shepherd, Aaron C. Kay",N/A,pp. 1046–1048,Other,https://journals.sagepub.com/doi/abs/10.1177/0956797613519448,https://journals.sagepub.com/doi/reader/10.1177/0956797613519448,N/A
Psychological Science,25,4,2014,"Pregnancy, Marriage, and Quitting School Nurture Personality Development? Commentary on Bleidorn, Klimstra, Denissen, Rentfrow, Potter, and Gosling (2013)",Antonio Terracciano,N/A,pp. 1049–1050,Other,https://journals.sagepub.com/doi/abs/10.1177/0956797613515003,https://journals.sagepub.com/doi/reader/10.1177/0956797613515003,N/A
Psychological Science,25,4,2014,Let the Data Speak: A Response to Terracciano (2014),"Wiebke Bleidorn, Theo A. Klimstra, Jaap J. A. Denissen, Peter J. Rentfrow",N/A,pp. 1051–1053,Other,https://journals.sagepub.com/doi/abs/10.1177/0956797614521015,https://journals.sagepub.com/doi/reader/10.1177/0956797614521015,N/A
Psychological Science,25,5,2014,Categorical Interoception: Perceptual Organization of Sensations From Inside,"Sibylle Petersen, Mathias Schroijen, Christina Mölders, Sebastian Zenker",N/A,pp. 1059–1066,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797613519110,https://journals.sagepub.com/doi/reader/10.1177/0956797613519110,N/A
Psychological Science,25,5,2014,Feature-Binding Errors After Eye Movements and Shifts of Attention,"Julie D. Golomb, Zara E. L’Heureux, Nancy Kanwisher",N/A,pp. 1067–1078,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797614522068,https://journals.sagepub.com/doi/reader/10.1177/0956797614522068,N/A
Psychological Science,25,5,2014,Facial Movements Strategically Camouflage Involuntary Social Signals of Face Morphology,"Daniel Gill, Oliver G. B. Garrod, Rachael E. Jack, Philippe G. Schyns",N/A,pp. 1079–1086,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797614522274,https://journals.sagepub.com/doi/reader/10.1177/0956797614522274,N/A
Psychological Science,25,5,2014,Beyond Gist: Strategic and Incremental Information Accumulation for Scene Categorization,"George L. Malcolm, Antje Nuthmann, Philippe G. Schyns",N/A,pp. 1087–1097,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797614522816,https://journals.sagepub.com/doi/reader/10.1177/0956797614522816,N/A
Psychological Science,25,5,2014,Some Evidence for Unconscious Lie Detection,"Leanne ten Brinke, Dayna Stimson, Dana R. Carney",N/A,pp. 1098–1105,Research article,https://journals.sagepub.com/doi/abs/10.1177/0956797614524421,https://journals.sagepub.com/doi/reader/10.1177/0956797614524421,N/A
