Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,21,1,2014,Benefit of enactment over oral repetition of verbal instruction does not require additional working memory during encoding,"Yang, Tianxiao, Gathercole, Susan E., Allen, Richard J.","Department of Psychology, University of York, York, UK; Institute of Psychology, Chinese Academy of Sciences, 16 Lincui Road, Room 616-2, South Building, Chaoyang District, Beijing, 100101, China; MRC Cognition and Brain Sciences Unit, Cambridge, UK; Institute of Psychological Sciences, University of Leeds, Leeds, UK",186-192,Brief Report,https://doi.org/10.3758/s13423-013-0471-7,https://link.springer.com/content/pdf/10.3758/s13423-013-0471-7.pdf
Psychonomic Bulletin & Review,21,1,2014,Enumeration of small collections violates Weber’s law,"Choo, H., Franconeri, S. L.","Department of Psychology, The Ohio State University, 1872 Neil Avenue, Columbus, OH, 43210, USA; Department of Psychology, Northwestern University, 2029 Sheridan Road, Evanston, IL, 60208, USA",93-99,Brief Report,https://doi.org/10.3758/s13423-013-0474-4,https://link.springer.com/content/pdf/10.3758/s13423-013-0474-4.pdf
Psychonomic Bulletin & Review,21,1,2014,Feedback training for facial image comparison,"White, David, Kemp, Richard I., Jenkins, Rob, Burton, A. Mike","School of Psychology, University of New South Wales, Kensington, Sydney, NSW, 2052, Australia; Department of Psychology, University of York, York, UK; School of Psychology, University of Aberdeen, Aberdeen, UK",100-106,Brief Report,https://doi.org/10.3758/s13423-013-0475-3,https://link.springer.com/content/pdf/10.3758/s13423-013-0475-3.pdf
Psychonomic Bulletin & Review,21,1,2014,Remindings influence the interpretation of ambiguous stimuli,"Tullis, Jonathan G., Braverman, Michael, Ross, Brian H., Benjamin, Aaron S.","Department of Psychology, University of Illinois at Urbana-Champaign, 603 E. Daniel St., Champaign, IL, 61820, USA",107-113,Brief Report,https://doi.org/10.3758/s13423-013-0476-2,https://link.springer.com/content/pdf/10.3758/s13423-013-0476-2.pdf
Psychonomic Bulletin & Review,21,1,2014,Contextual influences on the sequential congruency effect,"Hutcheon, Thomas G., Spieler, Daniel H.","Georgia Institute of Technology, Atlanta, GA, USA; School of Psychology, Georgia Institute of Technology, 654 Cherry Street, Atlanta, GA, 30332, USA",155-162,Brief Report,https://doi.org/10.3758/s13423-013-0473-5,https://link.springer.com/content/pdf/10.3758/s13423-013-0473-5.pdf
Psychonomic Bulletin & Review,21,1,2014,A hierarchical Bayesian model of the influence of run length on sequential predictions,"Scheibehenne, Benjamin, Studer, Bettina","Department of Psychology, University of Basel, Missionsstrasse 62a, 4055, Basel, Switzerland; Institute of Cognitive Neuroscience, University College London, London, UK",211-217,Brief Report,https://doi.org/10.3758/s13423-013-0469-1,https://link.springer.com/content/pdf/10.3758/s13423-013-0469-1.pdf
Psychonomic Bulletin & Review,21,1,2014,Memory suppression can help people “unlearn” behavioral responses—but only for nonemotional memories,"Sakaki, Michiko, Kuhbandner, Christof, Mather, Mara, Pekrun, Reinhard","University of Southern California, 3715 McClintock Avenue, Los Angeles, CA, 90089, USA; Department of Psychology, University of Munich, Leopoldstr. 13, 80802, Munich, Germany",136-141,Brief Report,https://doi.org/10.3758/s13423-013-0480-6,https://link.springer.com/content/pdf/10.3758/s13423-013-0480-6.pdf
Psychonomic Bulletin & Review,21,1,2014,A consistent but non-coincident visual pattern facilitates the learning of spatial relations among locations,"Katz, Scott S., Brown, Michael F., Sturz, Bradley R.","Georgia Southern University, Statesboro, USA; Villanova University, Villanova, USA; Department of Psychology, Georgia Southern University, P.O. Box 8041, Statesboro, GA, 30460, USA",114-120,Brief Report,https://doi.org/10.3758/s13423-013-0477-1,https://link.springer.com/content/pdf/10.3758/s13423-013-0477-1.pdf
Psychonomic Bulletin & Review,21,1,2014,Adjective–noun order as representational structure: Native-language grammar influences perception of similarity and recognition memory,"Mata, André, Percy, Elise J., Sherman, Steven J.","Department of Psychology, University of Heidelberg, Hauptstrasse 47-51, 69117, Heidelberg, Germany; Indiana University, Bloomington, IN, USA; University of Western Ontario, London, ON, Canada",193-197,Brief Report,https://doi.org/10.3758/s13423-013-0479-z,https://link.springer.com/content/pdf/10.3758/s13423-013-0479-z.pdf
Psychonomic Bulletin & Review,20,6,2013,Tracking the first two seconds: three stages of visual information processing?,"Jacob, Jane, Breitmeyer, Bruno G., Treviño, Melissa","Department of Psychology, University of Houston, Houston, TX, 77204-5022, USA; Center for Neuro-engineering & Cognitive Science, University of Houston, Houston, USA",1114-1119,Brief Report,https://doi.org/10.3758/s13423-013-0482-4,https://link.springer.com/content/pdf/10.3758/s13423-013-0482-4.pdf
Psychonomic Bulletin & Review,21,1,2014,A taxonomy of inductive problems,"Kemp, Charles, Jern, Alan","Department of Psychology, Carnegie Mellon University, 5000 Forbes Avenue, Baker Hall 340T, Pittsburgh, PA, 15213, USA",23-46,Theoretical Review,https://doi.org/10.3758/s13423-013-0467-3,https://link.springer.com/content/pdf/10.3758/s13423-013-0467-3.pdf
Psychonomic Bulletin & Review,21,2,2014,Unexpected downshifts in reward magnitude induce variation in human behavior,"Jensen, Greg, Stokes, Patricia D., Paterniti, Anthea, Balsam, Peter D.","Columbia University, New York City, NY, USA; Barnard College, New York City, NY, USA",436-444,Brief Report,https://doi.org/10.3758/s13423-013-0490-4,https://link.springer.com/content/pdf/10.3758/s13423-013-0490-4.pdf
Psychonomic Bulletin & Review,21,1,2014,Recollection can support hybrid visual memory search,"Guild, Emma B., Cripps, Jenna M., Anderson, Nicole D., Al-Aidroos, Naseem","Psychology, Faculty of Arts & Science, University of Toronto, Toronto, Ontario, Canada; Psychology, College of Social and Applied Human Sciences, University of Guelph, Guelph, Ontario, Canada; Psychiatry, Faculty of Medicine, University of Toronto, Toronto, Ontario, Canada; Rotman Research Institute, Baycrest, Toronto, Ontario, Canada; Department of Psychology, University of Guelph, Guelph, ON, N1G 2W1, Canada",142-148,Brief Report,https://doi.org/10.3758/s13423-013-0483-3,https://link.springer.com/content/pdf/10.3758/s13423-013-0483-3.pdf
Psychonomic Bulletin & Review,21,1,2014,Assessing the costs and benefits of production in recognition,"Bodner, Glen E., Taikh, Alexander, Fawcett, Jonathan M.","Department of Psychology, University of Calgary, 2500 University Drive NW, Calgary, AB, T2N 1N4, Canada; MRC Cognition and Brain Sciences Unit, 15 Chaucer Road, CB2 7EF, Cambridge, UK",149-154,Brief Report,https://doi.org/10.3758/s13423-013-0485-1,https://link.springer.com/content/pdf/10.3758/s13423-013-0485-1.pdf
Psychonomic Bulletin & Review,21,2,2014,Training and the attentional blink: Limits overcome or expectations raised?,"Tang, Matthew F., Badcock, David R., Visser, Troy A. W.","School of Psychology, University of Western Australia, Crawley, Western Australia, Australia; School of Psychology (M304), University of Western Australia, 35 Stirling Hwy, Crawley, Western Australia, 6009, Australia",406-411,Brief Report,https://doi.org/10.3758/s13423-013-0491-3,https://link.springer.com/content/pdf/10.3758/s13423-013-0491-3.pdf
Psychonomic Bulletin & Review,21,2,2014,Hemispheric asymmetry in discriminating faces differing for featural or configural (second-order relations) aspects,"Cattaneo, Zaira, Renzi, Chiara, Bona, Silvia, Merabet, Lotfi B., Carbon, Claus-Christian, Vecchi, Tomaso","Department of Psychology, University of Milano-Bicocca, Milano, Italy; Brain Connectivity Center, National Neurological Institute C. Mondino, Pavia, Italy; Brain Research Unit, O.V. Lounasmaa Laboratory, School of Science, Aalto University, Espoo, Finland; Department of Ophthalmology, Massachusetts Eye and Ear Infirmary, Harvard Medical School, Boston, USA; Department of General Psychology and Methodology, University of Bamberg, Bamberg, Germany; Department of Brain and Behavioral Sciences, University of Pavia, Pavia, Italy",363-369,Brief Report,https://doi.org/10.3758/s13423-013-0484-2,https://link.springer.com/content/pdf/10.3758/s13423-013-0484-2.pdf
Psychonomic Bulletin & Review,21,1,2014,The role of temporal context in norm-based encoding of faces,"Van Rensbergen, Bram, Op de Beeck, Hans P.","Department of Psychology, University of Leuven, Tiensestraat 102 B3714, 3000, Leuven, Belgium",121-127,Brief Report,https://doi.org/10.3758/s13423-013-0478-0,https://link.springer.com/content/pdf/10.3758/s13423-013-0478-0.pdf
Psychonomic Bulletin & Review,21,2,2014,Language statistics explain the spatial–numerical association of response codes,"Hutchinson, Sterling, Louwerse, Max M.","Tilburg University, Tilburg, The Netherlands; University of Memphis, Memphis, TN, USA; Tilburg Center for Cognition and Communication(TiCC), P.O. Box 90153, 5000 LE, Tilburg, The Netherlands",470-478,Brief Report,https://doi.org/10.3758/s13423-013-0492-2,https://link.springer.com/content/pdf/10.3758/s13423-013-0492-2.pdf
Psychonomic Bulletin & Review,20,6,2013,Attention is biased to near surfaces,"West, Greg L., Pratt, Jay, Peterson, Mary A.","Department of Psychology, University of Montreal, Pavillon Marie-Victorin, 90 Avenue Vincent d’Indy, Montreal, Quebec, H2V 2S9, Canada; University of Toronto, Toronto, Ontario, Canada; University of Arizona, Tucson, AZ, USA",1213-1220,Brief Report,https://doi.org/10.3758/s13423-013-0455-7,https://link.springer.com/content/pdf/10.3758/s13423-013-0455-7.pdf
Psychonomic Bulletin & Review,21,1,2014,On the importance of being first: Serial order effects in the interaction between action plans and ongoing actions,"Fournier, Lisa R., Gallimore, Jonathan M., Feiszli, Kevin R., Logan, Gordon D.","Psychology Department, Washington State University, Pullman, WA, 99164-4820, USA; Vanderbilt University, Nashville, TN, USA",163-169,Brief Report,https://doi.org/10.3758/s13423-013-0486-0,https://link.springer.com/content/pdf/10.3758/s13423-013-0486-0.pdf
Psychonomic Bulletin & Review,21,2,2014,Interobject spacing explains the attentional bias toward interacting objects,"Meyerhoff, Hauke S., Schwan, Stephan, Huff, Markus","Knowledge Media Research Center, Schleichstr. 6, 72076, Tübingen, Germany; Department of Psychology, University of Tübingen, Tübingen, Germany",412-417,Brief Report,https://doi.org/10.3758/s13423-013-0496-y,https://link.springer.com/content/pdf/10.3758/s13423-013-0496-y.pdf
Psychonomic Bulletin & Review,21,1,2014,On the ups and downs of emotion: testing between conceptual-metaphor and polarity accounts of emotional valence–spatial location interactions,"Lynott, Dermot, Coventry, Kenny","Decision and Cognitive Sciences Research Centre, Manchester Business School, University of Manchester, Oxford Road, Manchester, M15 6PB, UK; Department of Psychology, Lancaster University, Lancaster, LA1 4YF, UK; School of Psychology, EDU Building, Faculty of Social Sciences, University of East Anglia, Norwich Research Park, Norwich, NR4 7TJ, UK",218-226,Brief Report,https://doi.org/10.3758/s13423-013-0481-5,https://link.springer.com/content/pdf/10.3758/s13423-013-0481-5.pdf
Psychonomic Bulletin & Review,21,2,2014,Seeking the boundary of boundary extension,"McDunn, Benjamin A., Siddiqui, Aisha P., Brown, James M.","Department of Psychology, University of Georgia, Athens, Georgia, 30602-3013",370-375,Brief Report,https://doi.org/10.3758/s13423-013-0494-0,https://link.springer.com/content/pdf/10.3758/s13423-013-0494-0.pdf
Psychonomic Bulletin & Review,21,2,2014,Crossing the arms confuses the clocks: Sensory feedback and the bimanual advantage,"Studenka, Breanna E., Eliasz, Kinga L., Shore, David I., Balasubramaniam, Ramesh","Department of Health, Physical Education & Recreation, Utah State University, 7000 Old Main Hill, Logan, UT, 84322, USA; Department of Kinesiology, McMaster University, Hamilton, ON, Canada; Department of Psychology, Neuroscience & Behaviour, McMaster University, 1280 Main Street West, Hamilton, Ontario, L8S 4K1, Canada; Cognitive and Information Sciences, University of California, Merced, CA, USA",390-397,Theoretical Review,https://doi.org/10.3758/s13423-013-0489-x,https://link.springer.com/content/pdf/10.3758/s13423-013-0489-x.pdf
Psychonomic Bulletin & Review,21,1,2014,"What is chosen first, the hand used for reaching or the target that is reached?","Herbort, Oliver, Rosenbaum, David A.","Department of Computer Science, Eberhard Karls Universität Tübingen, 72072, Tübingen, Germany; Department of Psychology, Pennsylvania State University, University Park, PA, 16802, USA",170-177,Brief Report,https://doi.org/10.3758/s13423-013-0488-y,https://link.springer.com/content/pdf/10.3758/s13423-013-0488-y.pdf
Psychonomic Bulletin & Review,21,2,2014,The dud-alternative effect in memory for associations: Putting confidence into local context,"Hanczakowski, Maciej, Zawadzka, Katarzyna, Higham, Philip A.","School of Psychology, Cardiff University, 64 Park Place, Cardiff, CF10 3AT, UK; Department of Psychology, University of Southampton, Southampton, UK",543-548,Brief Report,https://doi.org/10.3758/s13423-013-0497-x,https://link.springer.com/content/pdf/10.3758/s13423-013-0497-x.pdf
Psychonomic Bulletin & Review,21,2,2014,"Article retracted, but the message lives on","Greitemeyer, Tobias","University of Innsbruck, Innrain 52, 6020, Innsbruck, Austria",557-561,Brief Report,https://doi.org/10.3758/s13423-013-0500-6,https://link.springer.com/content/pdf/10.3758/s13423-013-0500-6.pdf
Psychonomic Bulletin & Review,21,2,2014,Revisiting absolute and relative judgments in the WITNESS model,"Fife, Dustin, Perry, Colton, Gronlund, Scott D.","Department of Psychology, University of Oklahoma, 455 W. Lindsey Street, Dale Hall Tower, Room 705, Norman, OK, 73019-2007, USA",479-487,Comment,https://doi.org/10.3758/s13423-013-0493-1,https://link.springer.com/content/pdf/10.3758/s13423-013-0493-1.pdf
Psychonomic Bulletin & Review,21,2,2014,Absolute pitch memory: Its prevalence among musicians and dependence on the testing context,"Wong, Yetta Kwailing, Wong, Alan C.-N.","Department of Applied Social Studies, City University of Hong Kong, Tat Chee Avenue, Kowloon, Hong Kong; Department of Psychology, The Chinese University of Hong Kong, Shatin, Hong Kong",534-542,Brief Report,https://doi.org/10.3758/s13423-013-0487-z,https://link.springer.com/content/pdf/10.3758/s13423-013-0487-z.pdf
Psychonomic Bulletin & Review,21,2,2014,Electrophysiological evidence for preparatory reconfiguration before voluntary task switches but not cued task switches,"Kang, Min-Suk, DiRaddo, Adrienne, Logan, Gordon D., Woodman, Geoffrey F.","Department of Psychology, Vanderbilt University, Neuroscience, Vanderbilt Vision Research Center & Center for Integrative and Cognitive, PMB 407817, 2301 Vanderbilt Place, Nashville, TN, 37240-7817, USA; Department of Psychology, Sungkyunkwan University, 53 Myeongyun-dong-3 ga, Jongno-gu, Seoul, 110-745, Republic of Korea",454-461,Brief Report,https://doi.org/10.3758/s13423-013-0499-8,https://link.springer.com/content/pdf/10.3758/s13423-013-0499-8.pdf
Psychonomic Bulletin & Review,21,2,2014,Hand selection for object grasping is influenced by recent motor history,"Valyear, Kenneth F., Frey, Scott H.","Department of Psychological Sciences, University of Missouri, Brain Imaging Center, 206 Melvin H. Marx Building, Columbia, MO, 65211, USA",566-573,Brief Report,https://doi.org/10.3758/s13423-013-0504-2,https://link.springer.com/content/pdf/10.3758/s13423-013-0504-2.pdf
Psychonomic Bulletin & Review,21,2,2014,Differential effects of viewing positions on standard versus semantic Stroop interference,"Ferrand, Ludovic, Augustinova, Maria","CNRS and University Blaise Pascal, Laboratoire de Psychologie Sociale et Cognitive (LAPSCO–UMR CNRS 6024), 34, avenue Carnot, 63037, Clermont-Ferrand, France",425-431,Brief Report,https://doi.org/10.3758/s13423-013-0507-z,https://link.springer.com/content/pdf/10.3758/s13423-013-0507-z.pdf
Psychonomic Bulletin & Review,21,2,2014,Visual short-term memory load strengthens selective attention,"Roper, Zachary J. J., Vecera, Shaun P.","Department of Psychology, University of Iowa, E11 Seashore Hall, Iowa City, IA, 52242-1407, USA",549-556,Brief Report,https://doi.org/10.3758/s13423-013-0503-3,https://link.springer.com/content/pdf/10.3758/s13423-013-0503-3.pdf
Psychonomic Bulletin & Review,21,2,2014,"A perceiver’s own abilities influence perception, even when observing others","Witt, Jessica K., South, Susan C., Sugovic, Mila","Deparment of Psychology, Colorado State University, Fort Collins, CO, 80523, USA; Department of Psychological Sciences, Purdue University, West Lafayette, IN, USA",384-389,Brief Report,https://doi.org/10.3758/s13423-013-0505-1,https://link.springer.com/content/pdf/10.3758/s13423-013-0505-1.pdf
Psychonomic Bulletin & Review,21,2,2014,Long-term facilitation of return: A response-retrieval effect,"Rajsic, Jason, Bi, Yena, Wilson, Daryl E.","Department of Psychology, University of Toronto, 100 St. George Street, Sidney Smith Hall, Toronto, Ontario, M5S 3G3, Canada; Queen’s University, Kingston, Canada",418-424,Brief Report,https://doi.org/10.3758/s13423-013-0502-4,https://link.springer.com/content/pdf/10.3758/s13423-013-0502-4.pdf
Psychonomic Bulletin & Review,21,2,2014,No evidence for directional biases in inhibition of return,"Snyder, Janice J., Schmidt, William C.","Psychology Department, University of British Columbia, Okanagan Campus, ART 318, 1147 Research Rd, Kelowna, British Columbia, V1V 1V7, Canada; SR Research Ltd, Ottawa, Ontario, Canada",432-435,Article,https://doi.org/10.3758/s13423-013-0511-3,https://link.springer.com/content/pdf/10.3758/s13423-013-0511-3.pdf
Psychonomic Bulletin & Review,21,2,2014,How memory mechanisms are a key component in the guidance of our eye movements: Evidence from the global effect,"Silvis, J. D., Van der Stigchel, S.","Department of Experimental Psychology, Helmholtz Institute, Utrecht University, Heidelberglaan 2, 3584 CS, Utrecht, The Netherlands",357-362,Brief Report,https://doi.org/10.3758/s13423-013-0498-9,https://link.springer.com/content/pdf/10.3758/s13423-013-0498-9.pdf
Psychonomic Bulletin & Review,21,2,2014,Dual-learning systems during speech category learning,"Chandrasekaran, Bharath, Yi, Han-Gyol, Maddox, W. Todd","Communication Sciences and Disorders, The University of Texas at Austin, 1 University Station, A1000, Austin, TX, 78712, USA; Department of Psychology, The University of Texas at Austin, 1 University Station A8000, Austin, TX, 78712, USA",488-495,Brief Report,https://doi.org/10.3758/s13423-013-0501-5,https://link.springer.com/content/pdf/10.3758/s13423-013-0501-5.pdf
Psychonomic Bulletin & Review,21,2,2014,When decision heuristics and science collide,"Yu, Erica C., Sprenger, Amber M., Thomas, Rick P., Dougherty, Michael R.","Department of Psychology, University of Maryland, College Park, MD, 20742, USA; Department of Psychology, University of Oklahoma, Norman, OK, 73019, USA; The MITRE Corporation, Mailstop N270, McLean, VA, 22102-7508, USA",268-282,Article,https://doi.org/10.3758/s13423-013-0495-z,https://link.springer.com/content/pdf/10.3758/s13423-013-0495-z.pdf
Psychonomic Bulletin & Review,21,2,2014,"Prototypes, exemplars, and the natural history of categorization","Smith, J. David","Department of Psychology, Center for Cognitive Science, University at Buffalo, The State University of New York, 346 Park Hall, Buffalo, NY, 14260, USA",312-331,Theoretical Review,https://doi.org/10.3758/s13423-013-0506-0,https://link.springer.com/content/pdf/10.3758/s13423-013-0506-0.pdf
Psychonomic Bulletin & Review,21,2,2014,Cognitive processing and motor execution in the lexical decision task: a developmental study,"Schroeder, Sascha, Verrel, Julius","Max Planck Institute for Human Development, Berlin, Germany",496-504,Brief Report,https://doi.org/10.3758/s13423-013-0509-x,https://link.springer.com/content/pdf/10.3758/s13423-013-0509-x.pdf
Psychonomic Bulletin & Review,21,2,2014,The conditional-recency dissociation is confounded with nominal recency: Should unitary models of memory still be devaluated?,"Moran, Rani, Goshen-Gottstein, Yonatan","School of Psychological Sciences, Tel Aviv University, Ramat Aviv, POB 39040, Tel Aviv, 69978, Israel",332-343,Theoretical Review,https://doi.org/10.3758/s13423-013-0508-y,https://link.springer.com/content/pdf/10.3758/s13423-013-0508-y.pdf
Psychonomic Bulletin & Review,21,2,2014,S-shaped learning curves,"Murre, Jaap M. J.","Department of Psychology, University of Amsterdam, Weesperplein 4, 1018 XA, Amsterdam, The Netherlands",344-356,Theoretical Review,https://doi.org/10.3758/s13423-013-0522-0,https://link.springer.com/content/pdf/10.3758/s13423-013-0522-0.pdf
Psychonomic Bulletin & Review,21,2,2014,Effects of face and inanimate-object contexts on stimulus–response compatibility,"Pick, David F., Specker, Sandra, Vu, Kim-Phuong L., Proctor, Robert W.","Department of Behavioral Sciences, Purdue University Calumet, Hammond, IN, USA; Department of Psychology, California State University Long Beach, Long Beach, CA, USA; Department of Psychological Sciences, Purdue University, 703 Third Street, West Lafayette, IN, 47907-2081, USA",376-383,Brief Report,https://doi.org/10.3758/s13423-013-0520-2,https://link.springer.com/content/pdf/10.3758/s13423-013-0520-2.pdf
Psychonomic Bulletin & Review,21,2,2014,Reading direction and the central perceptual span: Evidence from Arabic and English,"Jordan, Timothy R., Almabruk, Abubaker A. A., Gadalla, Eman A., McGowan, Victoria A., White, Sarah J., Abedipour, Lily, Paterson, Kevin B.","Faculty of Medicine, Biological Sciences and Psychology, University of Leicester, Leicester, UK; Department of Psychology, Omar Al-Mukhtar University, El Beida, Libya",505-511,Brief Report,https://doi.org/10.3758/s13423-013-0510-4,https://link.springer.com/content/pdf/10.3758/s13423-013-0510-4.pdf
Psychonomic Bulletin & Review,21,2,2014,Domain familiarity as a cue for judgments of learning,"Shanks, Lindzi L., Serra, Michael J.","Department of Psychology, Texas Tech University, MS 2051, Psychology Building, Lubbock, TX, 79409-2051, USA",445-453,Brief Report,https://doi.org/10.3758/s13423-013-0513-1,https://link.springer.com/content/pdf/10.3758/s13423-013-0513-1.pdf
Psychonomic Bulletin & Review,21,3,2014,Decision deadlines and uncertainty monitoring: the effect of time constraints on uncertainty and perceptual responses,"Zakrzewski, Alexandria C., Coutinho, Mariana V. C., Boomer, Joseph, Church, Barbara A., Smith, J. David","University at Buffalo, State University of New York, Buffalo, NY, USA; Department of Psychology, University at Buffalo, Park Hall, Buffalo, NY, 14260, USA",763-770,Brief Report,https://doi.org/10.3758/s13423-013-0521-1,https://link.springer.com/content/pdf/10.3758/s13423-013-0521-1.pdf
Psychonomic Bulletin & Review,21,2,2014,The influence of emotion on lexical processing: Insights from RT distributional analysis,"Yap, Melvin J., Seow, Cui Shan","National University of Singapore, Singapore, Singapore",526-533,Brief Report,https://doi.org/10.3758/s13423-013-0525-x,https://link.springer.com/content/pdf/10.3758/s13423-013-0525-x.pdf
Psychonomic Bulletin & Review,21,2,2014,Enhanced cognitive control near the hands,"Weidler, Blaire J., Abrams, Richard A.","Department of Psychology, Washington University, One Brookings Drive, St, Louis, MO, 63130-4899, USA",462-469,Brief Report,https://doi.org/10.3758/s13423-013-0514-0,https://link.springer.com/content/pdf/10.3758/s13423-013-0514-0.pdf
Psychonomic Bulletin & Review,21,2,2014,Novel evidence in support of the bilingual advantage: Influences of task demands and experience on cognitive control and working memory,"Macnamara, Brooke N., Conway, Andrew R. A.","Psychology Department, Princeton University, Princeton, NJ, 08540, USA",520-525,Brief Report,https://doi.org/10.3758/s13423-013-0524-y,https://link.springer.com/content/pdf/10.3758/s13423-013-0524-y.pdf
Psychonomic Bulletin & Review,21,3,2014,Aging and the use of interword spaces during reading: Evidence from eye movements,"McGowan, Victoria A., White, Sarah J., Jordan, Timothy R., Paterson, Kevin B.","School of Psychology, University of Leicester, Lancaster Road, Leicester, LE1 9HN, UK",740-747,Brief Report,https://doi.org/10.3758/s13423-013-0527-8,https://link.springer.com/content/pdf/10.3758/s13423-013-0527-8.pdf
Psychonomic Bulletin & Review,21,3,2014,Exogenous orienting of crossmodal attention in 3-D space: Support for a depth-aware crossmodal attentional system,"Van der Stoep, Nathan, Nijboer, Tanja C. W., Van der Stigchel, Stefan","Department of Experimental Psychology, Helmholtz Institute, Utrecht University, Heidelberglaan 2, 3584 CS, Utrecht, The Netherlands; Brain Center Rudolf Magnus and Center of Excellence for Rehabilitation Medicine, University Medical Center Utrecht and De Hoogstraat Rehabilitation, Utrecht, The Netherlands",708-714,Brief Report,https://doi.org/10.3758/s13423-013-0532-y,https://link.springer.com/content/pdf/10.3758/s13423-013-0532-y.pdf
Psychonomic Bulletin & Review,21,3,2014,Joint response–effect compatibility,"Pfister, Roland, Dolk, Thomas, Prinz, Wolfgang, Kunde, Wilfried","Julius Maximilians University of Würzburg, Würzburg, Germany; Department of Psychology, Max-Planck-Institute for Human Cognitive and Brain Sciences, Leipzig, Germany; Department of Psychology III, Julius Maximilians University of Würzburg, Röntgenring 11, 97070, Würzburg, Germany",817-822,Brief Report,https://doi.org/10.3758/s13423-013-0528-7,https://link.springer.com/content/pdf/10.3758/s13423-013-0528-7.pdf
Psychonomic Bulletin & Review,21,2,2014,The frequentist implications of optional stopping on Bayesian hypothesis tests,"Sanborn, Adam N., Hills, Thomas T.","Department of Psychology, University of Warwick, Coventry, CV4 7AL, UK",283-300,Theoretical Review,https://doi.org/10.3758/s13423-013-0518-9,https://link.springer.com/content/pdf/10.3758/s13423-013-0518-9.pdf
Psychonomic Bulletin & Review,21,3,2014,Attentional capture by evaluative stimuli: Gain- and loss-connoting colors boost the additional-singleton effect,"Wentura, Dirk, Müller, Philipp, Rothermund, Klaus","Department of Psychology, Saarland University, Building A2 4, 66123, Saarbrücken, Germany; Department of Psychology, University of Jena, Jena, Germany",701-707,Brief Report,https://doi.org/10.3758/s13423-013-0531-z,https://link.springer.com/content/pdf/10.3758/s13423-013-0531-z.pdf
Psychonomic Bulletin & Review,21,2,2014,Virtually numbed: Immersive video gaming alters real-life experience,"Weger, Ulrich W., Loughnan, Stephen","Department of Psychology, University of Witten/Herdecke, 58448, Witten, Germany; Department of Psychology, University of Melbourne, Melbourne, Victoria, Australia",562-565,Brief Report,https://doi.org/10.3758/s13423-013-0512-2,https://link.springer.com/content/pdf/10.3758/s13423-013-0512-2.pdf
Psychonomic Bulletin & Review,21,3,2014,Cultural modulations of space–time compatibility effects,"Vallesi, Antonino, Weisblatt, Yael, Semenza, Carlo, Shaki, Samuel","Department of Neurosciences: SNPSRR, University of Padova, Via Giustiniani, 5, 35128, Padova, Italy; Ariel University, Ariel, Israel; I.R.C.C.S. Ospedale S. Camillo, Lido di Venezia, Venice, Italy",666-669,Brief Report,https://doi.org/10.3758/s13423-013-0540-y,https://link.springer.com/content/pdf/10.3758/s13423-013-0540-y.pdf
Psychonomic Bulletin & Review,21,3,2014,Search through complex motion displays does not break down under spatial memory load,"Hulleman, Johan, Olivers, Christian N. L.","School of Psychological Sciences, University of Manchester, Oxford Road, Manchester, M13 9PL, UK; Cognitive Psychology, VU University Amsterdam, Amsterdam, The Netherlands",652-658,Brief Report,https://doi.org/10.3758/s13423-013-0537-6,https://link.springer.com/content/pdf/10.3758/s13423-013-0537-6.pdf
Psychonomic Bulletin & Review,21,2,2014,"Technical clarification to Silbert and Thomas (2013): “Decisional separability, model identification, and statistical inference in the general recognition theory framework”","Thomas, Robin D., Silbert, Noah H.","Department of Psychology, Miami University, Oxford, OH, 45056, USA; Department of Communication Sciences and Disorders, University of Cincinnati, Cincinnati, OH, USA",574-575,Article,https://doi.org/10.3758/s13423-013-0529-6,https://link.springer.com/content/pdf/10.3758/s13423-013-0529-6.pdf
Psychonomic Bulletin & Review,21,2,2014,Scaling space with the mirror illusion: The influence of body plasticity on perceived affordances,"Creem-Regehr, Sarah H., Payne, Brandon S., Rand, Kristina M., Hansen, Grace","Department of Psychology, University of Utah, Salt Lake City, UT, USA; Department of Psychology, University of Utah, 380 S. 1530 E., Room 502, Salt Lake City, UT, 84112, USA",398-405,Brief Report,https://doi.org/10.3758/s13423-013-0515-z,https://link.springer.com/content/pdf/10.3758/s13423-013-0515-z.pdf
Psychonomic Bulletin & Review,21,3,2014,Integration of visuospatial information encoded from different viewpoints,"Adamou, Christina, Avraamides, Marios N., Kelly, Jonathan W.","Department of Psychology, University of Cyprus, P.O Box 20537, Nicosia, Cyprus; Centre for Applied Neuroscience, Nicosia, Cyprus; Department of Psychology, Iowa State University, Ames, IA, USA",659-665,Brief Report,https://doi.org/10.3758/s13423-013-0538-5,https://link.springer.com/content/pdf/10.3758/s13423-013-0538-5.pdf
Psychonomic Bulletin & Review,21,3,2014,Construal level and temporal judgments of the past: the moderating role of knowledge,"Kyung, Ellie J., Menon, Geeta, Trope, Yaacov","Tuck School of Business, Dartmouth College, 100 Tuck Hall, Hanover, NH, 03755, USA; Leonard N. Stern School of Business, New York University, 40 West 4th Street, New York, NY, 10012, USA; Department of Psychology, New York University, 6 Washington Place, New York, NY, 10003, USA",734-739,Brief Report,https://doi.org/10.3758/s13423-013-0534-9,https://link.springer.com/content/pdf/10.3758/s13423-013-0534-9.pdf
