Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,24.0,4.0,2017.0,Decoding working memory content from attentional biases,"Dowd, Emma Wu, Pearson, John M., Egner, Tobias","Department of Psychology & Neuroscience, Center for Cognitive Neuroscience, and Duke Institute for Brain Sciences, Duke University, Durham, USA; Department of Psychology, The Ohio State University, 1827 Neil Ave, Columbus, OH, 43210, USA",1252-1260,Brief Report,https://doi.org/10.3758/s13423-016-1204-5,https://link.springer.com/content/pdf/10.3758/s13423-016-1204-5.pdf
Psychonomic Bulletin & Review,24.0,4.0,2017.0,Doggone affordances: Canine perception of affordances for reaching,"Wagman, Jeffrey B., Langley, Matthew D., Farmer-Dougan, Valeri","Department of Psychology, Illinois State University, Normal, IL, USA; School of Biological Sciences, Illinois State University, Normal, IL, USA",1097-1103,Brief Report,https://doi.org/10.3758/s13423-016-1183-6,https://link.springer.com/content/pdf/10.3758/s13423-016-1183-6.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,"The Bayesian New Statistics: Hypothesis testing, estimation, meta-analysis, and power analysis from a Bayesian perspective","Kruschke, John K., Liddell, Torrin M.","Indiana University, Bloomington, USA",178-206,Brief Report,https://doi.org/10.3758/s13423-016-1221-4,https://link.springer.com/content/pdf/10.3758/s13423-016-1221-4.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,"Wondering how: Children’s and adults’ explanations for mundane, improbable, and extraordinary events","Woolley, Jacqueline D., Cornelius, Chelsea A.","Department of Psychology, The University of Texas, 1 University Station, A8000, Austin, TX, 78712, USA",1586-1596,Article,https://doi.org/10.3758/s13423-016-1127-1,https://link.springer.com/content/pdf/10.3758/s13423-016-1127-1.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,What are the underlying units of perceived animacy? Chasing detection is intrinsically object-based,"van Buren, Benjamin, Gao, Tao, Scholl, Brian J.","Department of Psychology, Yale University, Box 208205, New Haven, CT, 06520-8205, USA; Massachusetts Institute of Technology, Cambridge, MA, USA",1604-1610,Brief Report,https://doi.org/10.3758/s13423-017-1229-4,https://link.springer.com/content/pdf/10.3758/s13423-017-1229-4.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Children’s success at detecting circular explanations and their interest in future learning,"Mills, Candice M., Danovitch, Judith H., Rowles, Sydney P., Campbell, Ian L.","School of Behavioral and Brain Sciences, The University of Texas at Dallas, 800 West Campbell Road, GR41, Richardson, TX, 75080-3021, USA; Department of Psychological and Brain Sciences, University of Louisville, Louisville, KY, 40292, USA; School of Education, Boston University, Boston, MA, 02215, USA",1465-1477,Brief Report,https://doi.org/10.3758/s13423-016-1195-2,https://link.springer.com/content/pdf/10.3758/s13423-016-1195-2.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Mechanisms of eyewitness suggestibility: tests of the explanatory role hypothesis,"Rindal, Eric J., Chrobak, Quin M., Zaragoza, Maria S., Weihing, Caitlin A.","Department of Psychological Sciences, Kent State University, P.O. Box 5190, Kent, OH, 44242, USA; University of Wisconsin Oshkosh, Oshkosh, WI, USA",1413-1425,Brief Report,https://doi.org/10.3758/s13423-016-1201-8,https://link.springer.com/content/pdf/10.3758/s13423-016-1201-8.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,The explanatory structure of unexplainable events: Causal constraints on magical reasoning,"Shtulman, Andrew, Morgan, Caitlin","Department of Psychology, Occidental College, Los Angeles, CA, 90041, USA",1573-1585,Brief Report,https://doi.org/10.3758/s13423-016-1206-3,https://link.springer.com/content/pdf/10.3758/s13423-016-1206-3.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Effects of explaining on children's preference for simpler hypotheses,"Walker, Caren M., Bonawitz, Elizabeth, Lombrozo, Tania","Department of Psychology, University of California, San Diego, 9500 Gillman Dr., # 0109, La Jolla, CA, 92093-0109, USA; Department of Psychology, Rutgers University – Newark, 334 Smith Hall, Newark, NJ, 07102, USA; Department of Psychology, University of California, Berkeley, 3210 Tolman Hall, Room 1221, Berkeley, CA, 94720, USA",1538-1547,Brief Report,https://doi.org/10.3758/s13423-016-1144-0,https://link.springer.com/content/pdf/10.3758/s13423-016-1144-0.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Non-obvious influences on perception-action abilities,"Turvey, Michael T., Sheya, Adam","Center for the Ecological Study of Perception and Action, University of Connecticut, Storrs, CT, USA; Haskins Laboratories, New Haven, CT, USA; Department of Psychological Sciences, University of Connecticut, Storrs, CT, USA",1597-1603,Brief Report,https://doi.org/10.3758/s13423-016-1223-2,https://link.springer.com/content/pdf/10.3758/s13423-016-1223-2.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Determining informative priors for cognitive models,"Lee, Michael D., Vanpaemel, Wolf","Department of Cognitive Sciences, University of California, Irvine, USA; Faculty of Psychology and Educational Sciences, University of Leuven, Leuven, Belgium",114-127,Article,https://doi.org/10.3758/s13423-017-1238-3,https://link.springer.com/content/pdf/10.3758/s13423-017-1238-3.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Mind the gap: Temporal discontinuities in observed activity streams influence perceived duration of actions,"Garsoffky, Bärbel, Huff, Markus, Schwan, Stephan","Department for Realistic Depictions, Leibniz-Institut für Wissensmedien, Schleichstraße 6, D-72076, Tübingen, Germany; Department of Psychology, University of Tübingen, Tübingen, Germany",1627-1635,Brief Report,https://doi.org/10.3758/s13423-017-1239-2,https://link.springer.com/content/pdf/10.3758/s13423-017-1239-2.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Musical competence and phoneme perception in a foreign language,"Swaminathan, Swathi, Schellenberg, E. Glenn","Department of Psychology, University of Toronto, Mississauga, L5L 1C6, ON, Canada; Faculty of Music, University of Toronto, Toronto, M5S 2C5, ON, Canada",1929-1934,Brief Report,https://doi.org/10.3758/s13423-017-1244-5,https://link.springer.com/content/pdf/10.3758/s13423-017-1244-5.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,On t﻿he distinction between value-driven attention and selection history: Evidence from individuals with depressive symptoms,"Anderson, Brian A., Chiu, Michelle, DiBartolo, Michelle M., Leal, Stephanie L.","Department of Psychology, Texas A&M University, 4235 TAMU, College Station, TX, 77843-4235, USA; Johns Hopkins University, Baltimore, USA; Cornell University, Ithaca, USA; University of California, Berkeley, USA",1636-1642,Brief Report,https://doi.org/10.3758/s13423-017-1240-9,https://link.springer.com/content/pdf/10.3758/s13423-017-1240-9.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Algebraic reasoning and bat-and-ball problem variants: Solving isomorphic algebra first facilitates problem solving later,"Hoover, Jerome D., Healy, Alice F.","Department of Psychology and Neuroscience, University of Colorado Boulder, Boulder, CO, 80309-0345, USA",1922-1928,Brief Report,https://doi.org/10.3758/s13423-017-1241-8,https://link.springer.com/content/pdf/10.3758/s13423-017-1241-8.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Print exposure modulates the effects of repetition priming during sentence reading,"Lowder, Matthew W., Gordon, Peter C.","Department of Psychology, University of California, Davis, Young Hall, One Shields Ave., Davis, CA, 95616, USA; Department of Psychology, University of North Carolina, Chapel Hill, NC, USA",1935-1942,Brief Report,https://doi.org/10.3758/s13423-017-1248-1,https://link.springer.com/content/pdf/10.3758/s13423-017-1248-1.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Ego depletion in visual perception: Ego-depleted viewers experience less ambiguous figure reversal,"Wimmer, Marina C., Stirk, Steven, Hancock, Peter J. B.","School of Psychology, Cognition Institute, University of Plymouth, Plymouth, UK, PL4 8AA; Psychology, Faculty of Natural Sciences, University of Stirling, Stirling, UK, FK9 4LA",1620-1626,Brief Report,https://doi.org/10.3758/s13423-017-1247-2,https://link.springer.com/content/pdf/10.3758/s13423-017-1247-2.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Not all choices are created equal: Task-relevant choices enhance motor learning compared to task-irrelevant choices,"Carter, Michael J., Ste-Marie, Diane M.","School of Human Kinetics, University of Ottawa, Ottawa, Ontario, Canada; Centre for Neuroscience Studies, Queen’s University, Kingston, Ontario, Canada",1879-1888,Brief Report,https://doi.org/10.3758/s13423-017-1250-7,https://link.springer.com/content/pdf/10.3758/s13423-017-1250-7.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Episodic retrieval and the SNARC effect,"Dixon, Peter","University of Alberta, Edmonton, Alberta, Canada",1943-1948,Brief Report,https://doi.org/10.3758/s13423-017-1253-4,https://link.springer.com/content/pdf/10.3758/s13423-017-1253-4.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Organized simultaneous displays facilitate learning of complex natural science categories,"Meagher, Brian J., Carvalho, Paulo F., Goldstone, Robert L., Nosofsky, Robert M.","Department of Psychological and Brain Sciences, Indiana University, 1101 East Tenth Street, Bloomington, IN, 47405, USA; Carnegie Mellon University, Adelaide, SA, Australia",1987-1994,Brief Report,https://doi.org/10.3758/s13423-017-1251-6,https://link.springer.com/content/pdf/10.3758/s13423-017-1251-6.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Bayes factor design analysis: Planning for compelling evidence,"Schönbrodt, Felix D., Wagenmakers, Eric-Jan","Department of Psychology, Ludwig-Maximilians-Universität München, Leopoldstr. 13, 80802, München, Germany; University of Amsterdam, 1012, Amsterdam, Netherlands",128-142,Brief Report,https://doi.org/10.3758/s13423-017-1230-y,https://link.springer.com/content/pdf/10.3758/s13423-017-1230-y.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Common region wins the competition between extrinsic grouping cues: Evidence from a task without explicit attention to grouping,"Montoro, Pedro R., Villalba-García, Cristina, Luna, Dolores, Hinojosa, José A.","Departamento de Psicología Básica 1, Facultad de Psicología. UNED, C/Juan del Rosal 10, 28040, Madrid, Spain; Instituto Pluridisciplinar, Universidad Complutense de Madrid, Madrid, Spain; Departamento de Psicología Básica I, Universidad Complutense de Madrid, Madrid, Spain",1856-1861,Brief Report,https://doi.org/10.3758/s13423-017-1254-3,https://link.springer.com/content/pdf/10.3758/s13423-017-1254-3.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Another chance for good reasoning,"Pighin, Stefania, Tentori, Katya, Girotto, Vittorio","Center for Mind/Brain Sciences, University of Trento, Trento, Italy; Department of Architecture and Arts, University IUAV of Venice, Venice, Italy",1995-2002,Brief Report,https://doi.org/10.3758/s13423-017-1252-5,https://link.springer.com/content/pdf/10.3758/s13423-017-1252-5.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,A diffusion decision model analysis of evidence variability in the lexical decision task,"Tillman, Gabriel, Osth, Adam F., van Ravenzwaaij, Don, Heathcote, Andrew","School of Psychology, University of Newcastle, Callaghan, NSW, 2308, Australia; Melbourne School of Psychological Sciences, Melbourne, Australia; Faculty of Behavioural and Social Sciences, University of Groningen, Groningen, Netherlands; School of Medicine, University of Tasmania, Hobart, Australia",1949-1956,Brief Report,https://doi.org/10.3758/s13423-017-1259-y,https://link.springer.com/content/pdf/10.3758/s13423-017-1259-y.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,"Alpha, beta: The rhythm of the attentional blink","Shapiro, Kimron L., Hanslmayr, Simon, Enns, James T., Lleras, Alejandro","School of Psychology, University of Birmingham, Edgbaston, Birmingham, B15 2TT, UK; Department of Psychology, University of British Columbia, 2136 West Mall, Vancouver, BC, V6T 1Z4, Canada; Psychology Department, University of Illinois, 603 East Daniel St., Urbana-Champaign, IL, 61820, USA",1862-1869,Brief Report,https://doi.org/10.3758/s13423-017-1257-0,https://link.springer.com/content/pdf/10.3758/s13423-017-1257-0.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Evaluating everyday explanations,"Zemla, Jeffrey C., Sloman, Steven, Bechlivanidis, Christos, Lagnado, David A.","Department of Cognitive, Linguistic, and Psychological Sciences, Brown University, Providence, RI, 02912, USA; University College London, London, UK",1488-1500,Brief Report,https://doi.org/10.3758/s13423-017-1258-z,https://link.springer.com/content/pdf/10.3758/s13423-017-1258-z.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Effects of average uncertainty and trial-type frequency on choice response time: A hierarchical extension of Hick/Hyman Law,"Mordkoff, J. Toby","University of Iowa, Iowa City, IA, USA",2012-2020,Brief Report,https://doi.org/10.3758/s13423-017-1263-2,https://link.springer.com/content/pdf/10.3758/s13423-017-1263-2.pdf
Psychonomic Bulletin & Review,24.0,4.0,2017.0,Jumping the gun: Faster response latencies to deceptive questions in a realistic scenario,"Mapala, Tessa, Warmelink, Lara, Linkenauger, Sally A.","Department of Psychology, Lancaster University, Lancaster, LA1 4YF, UK",1350-1358,Brief Report,https://doi.org/10.3758/s13423-016-1218-z,https://link.springer.com/content/pdf/10.3758/s13423-016-1218-z.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Sensitivity to the prototype in children with high-functioning autism spectrum disorder: An example of Bayesian cognitive psychometrics,"Voorspoels, Wouter, Rutten, Isa, Bartlema, Annelies, Tuerlinckx, Francis, Vanpaemel, Wolf","Faculty of Psychology and Educational Sciences, Tiensestraat 102, bus 3713, 3000, Leuven, Belgium; University of Leuven, Leuven, Belgium",271-285,Original Research,https://doi.org/10.3758/s13423-017-1245-4,https://link.springer.com/content/pdf/10.3758/s13423-017-1245-4.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,The puzzle of study time allocation for the most challenging items,"Undorf, Monika, Ackerman, Rakefet","Department of Psychology, School of Social Sciences, University of Mannheim, Ehrenhof-Ost, 68131, Mannheim, Germany; Faculty of Industrial Engineering and Management, Technion—Israel Institute of Technology, Haifa, Israel",2003-2011,Brief Report,https://doi.org/10.3758/s13423-017-1261-4,https://link.springer.com/content/pdf/10.3758/s13423-017-1261-4.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Meeting the challenge of the Psychonomic Society’s 2012 Guidelines on Statistical Issues: Some success and some room for improvement,"Morris, Peter E., Fritz, Catherine O.","Department of Psychology, Lancaster University, Lancaster, LA1 4YF, UK; Psychology Division, University of Northampton, Northampton, UK",2037-2043,Brief Report,https://doi.org/10.3758/s13423-017-1267-y,https://link.springer.com/content/pdf/10.3758/s13423-017-1267-y.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Why did I do that? Explaining actions activated outside of awareness,"Gantman, Ana P., Adriaanse, Marieke A., Gollwitzer, Peter M., Oettingen, Gabriele","Psychology Department and Woodrow Wilson School of Public and International Affairs, Princeton University, Peretsman Scully Hall, Princeton, NJ, 08544, USA; Utrecht University, Utrecht, The Netherlands; New York University, New York, NY, USA; University of Konstanz, Konstanz, Germany; University of Hamburg, Hamburg, Germany",1563-1572,Brief Report,https://doi.org/10.3758/s13423-017-1260-5,https://link.springer.com/content/pdf/10.3758/s13423-017-1260-5.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,The Perceptual Basis of Vast Space,"Klatzky, Roberta L., Thompson, William B., Stefanucci, Jeanine K., Gill, Devin, McGee, D. Kevin","Department of Psychology, Carnegie Mellon University, Pittsburgh, PA, 15213, USA; University of Utah, Salt Lake City, UT, USA",1870-1878,Brief Report,https://doi.org/10.3758/s13423-017-1265-0,https://link.springer.com/content/pdf/10.3758/s13423-017-1265-0.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Aging enhances cognitive biases to friends but not the self,"Sui, Jie, Humphreys, Glyn W.","Department of Psychology, University of Bath, Bath, BA2 7AY, UK; Department of Experi﻿mental﻿ Psychology,  University of Oxford, Oxford, OX1 3UD, UK",2021-2030,Brief Report,https://doi.org/10.3758/s13423-017-1264-1,https://link.springer.com/content/pdf/10.3758/s13423-017-1264-1.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Maintenance of memory for melodies: Articulation or attentional refreshing?,"Nees, Michael A., Corrini, Ellen, Leong, Peri, Harris, Joanna","Department of Psychology, Lafayette College, Oechsle Hall, 350 Hamilton Street, Easton, Pennsylvania, 18042, USA",1964-1970,Brief Report,https://doi.org/10.3758/s13423-017-1269-9,https://link.springer.com/content/pdf/10.3758/s13423-017-1269-9.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Revisiting the role of language in spatial cognition: Categorical perception of spatial relations in English and Korean speakers,"Holmes, Kevin J., Moty, Kelsey, Regier, Terry","Colorado College, 14 E. Cache La Poudre St., Colorado Springs, CO, 80903, USA; Department of Psychology, Lehigh University, 17 Memorial Drive East, Bethlehem, PA, 18015, USA; Department of Linguistics and Cognitive Science Program, University of California, Berkeley, 1203 Dwinelle Hall, Berkeley, CA, 94720, USA",2031-2036,Brief Report,https://doi.org/10.3758/s13423-017-1268-x,https://link.springer.com/content/pdf/10.3758/s13423-017-1268-x.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,"Right away: A late, right-lateralized category effect complements an early, left-lateralized category effect in visual search","Constable, Merryn D., Becker, Stefanie I.","Department of Psychology and Faculty of Kinesiology and Physical Education, University of Toronto, Toronto, Ontario, Canada; School of Psychology, The University of Queensland, St Lucia, Queensland, Australia",1611-1619,Brief Report,https://doi.org/10.3758/s13423-017-1246-3,https://link.springer.com/content/pdf/10.3758/s13423-017-1246-3.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Four reasons to prefer Bayesian analyses over significance testing,"Dienes, Zoltan, Mclatchie, Neil","School of Psychology, University of Sussex, Brighton, BN1 9QH, UK; Lancaster University, Lancaster, UK",207-218,Article,https://doi.org/10.3758/s13423-017-1266-z,https://link.springer.com/content/pdf/10.3758/s13423-017-1266-z.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,The effect of character contextual diversity on eye movements in Chinese sentence reading,"Chen, Qingrong, Zhao, Guoxia, Huang, Xin, Yang, Yiming, Tanenhaus, Michael K.","School of Psychology, Nanjing Normal University, Nanjing, China; School of Linguistic Sciences, Jiangsu Normal University, Jiangsu, China; Department of Brain and Cognitive Sciences, University of Rochester, Rochester, NY, 14627, USA",1971-1979,Brief Report,https://doi.org/10.3758/s13423-017-1278-8,https://link.springer.com/content/pdf/10.3758/s13423-017-1278-8.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,The time course of morphological processing during spoken word recognition in Chinese,"Shen, Wei, Qu, Qingqing, Ni, Aiping, Zhou, Junyi, Li, Xingshan","Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, 16 Lincui Road, Beijing, China; Department of Psychology, University of Chinese Academy of Sciences, Beijing, China",1957-1963,Brief Report,https://doi.org/10.3758/s13423-017-1274-z,https://link.springer.com/content/pdf/10.3758/s13423-017-1274-z.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,The scope of formal explanation,"Prasada, Sandeep","Department of Psychology, Hunter College, CUNY, 695 Park Avenue, New York, NY, 10065, USA",1478-1487,Brief Report,https://doi.org/10.3758/s13423-017-1276-x,https://link.springer.com/content/pdf/10.3758/s13423-017-1276-x.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Reconstructing the recent visual past: Hierarchical knowledge-based effects in visual working memory,"Poirier, Marie, Heussen, Daniel, Aldrovandi, Silvio, Daniel, Lauren, Tasnim, Saiyara, Hampton, James A.","Psychology Department, City University London, Northampton Square, EC1V 0HB, London, UK; Psychology Department, Birmingham City University, Birmingham, UK",1889-1899,Brief Report,https://doi.org/10.3758/s13423-017-1277-9,https://link.springer.com/content/pdf/10.3758/s13423-017-1277-9.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Neural evidence for predictive coding in auditory cortex during speech production,"Okada, Kayoko, Matchin, William, Hickok, Gregory","Department of Psychology, Loyola Marymount University, Los Angeles, CA, USA; Department of Cognitive Sciences, University of California at Irvine, Irvine, CA, USA; Department of Linguistics, University of California at San Diego, La Jolla, CA, USA",423-430,Brief Report,https://doi.org/10.3758/s13423-017-1284-x,https://link.springer.com/content/pdf/10.3758/s13423-017-1284-x.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Contextual utility affects the perceived quality of explanations,"Vasilyeva, Nadya, Wilkenfeld, Daniel, Lombrozo, Tania","Department of Psychology, University of California Berkeley, 3210 Tolman Hall, Berkeley, CA, 94720, USA; Department of History and Philosophy of Science, University of Pittsburgh, 1017 Cathedral of Learning, 4200 Fifth Avenue, Pittsburgh, PA, 15260, USA",1436-1450,Brief Report,https://doi.org/10.3758/s13423-017-1275-y,https://link.springer.com/content/pdf/10.3758/s13423-017-1275-y.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Introduction to Bayesian Inference for Psychology,"Etz, Alexander, Vandekerckhove, Joachim","University of California, Irvine, CA, USA",5-34,Article,https://doi.org/10.3758/s13423-017-1262-3,https://link.springer.com/content/pdf/10.3758/s13423-017-1262-3.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Explanation can cause Forgetting: Memory Dynamics in the Generation of New Arguments,"Soares, Julia S., Storm, Benjamin C.","Department of Psychology, University of California, Santa Cruz, Social Sciences II, 1156 High St, Santa Cruz, CA, 95064, USA",1426-1435,Brief Report,https://doi.org/10.3758/s13423-017-1283-y,https://link.springer.com/content/pdf/10.3758/s13423-017-1283-y.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,The log–linear response function of the bounded number-line task is unrelated to the psychological representation of quantity,"Cohen, Dale J., Quinlan, Philip T.","Department of Psychology, University of North Carolina Wilmington, 601 South College Road, Wilmington, NC, 28403-5612, USA; University of York, York, UK",447-454,Brief Report,https://doi.org/10.3758/s13423-017-1290-z,https://link.springer.com/content/pdf/10.3758/s13423-017-1290-z.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Learning from one’s own errors and those of others,"Metcalfe, Janet, Xu, Judy","Columbia University, 401B Schermerhorn Hall, New York, NY, 10027, USA",402-408,Brief Report,https://doi.org/10.3758/s13423-017-1287-7,https://link.springer.com/content/pdf/10.3758/s13423-017-1287-7.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,How orthographic-specific characteristics shape letter position coding: The case of Thai script,"Perea, Manuel, Winskel, Heather, Gomez, Pablo","Departamento de Metodología, Universitat de València, Av. Blasco Ibáñez, 21, 46010, Valencia, Spain; Southern Cross University, Coffs Harbour, New South Wales, Australia; DePaul University, Chicago, IL, USA",416-422,Brief Report,https://doi.org/10.3758/s13423-017-1279-7,https://link.springer.com/content/pdf/10.3758/s13423-017-1279-7.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Emotional intelligence buffers the effect of physiological arousal on dishonesty,"Pittarello, Andrea, Conte, Beatrice, Caserotti, Marta, Scrimin, Sara, Rubaltelli, Enrico","Department of Psychology, Faculty of Behavioral and Social Sciences, University of Groningen, 9712 TS, Groningen, The Netherlands; Department of Psychology and Swiss Center for Affective Sciences, University of Geneva, Geneva, Switzerland; Department of Developmental and Socialization Psychology, University of Padova, Padova, Italy",440-446,Brief Report,https://doi.org/10.3758/s13423-017-1285-9,https://link.springer.com/content/pdf/10.3758/s13423-017-1285-9.pdf
Psychonomic Bulletin & Review,24.0,6.0,2017.0,Timing a week later: The role of long-term memory in temporal preparation,"Mattiesing, Rozemarijn M., Kruijne, Wouter, Meeter, Martijn, Los, Sander A.","Vrije Universiteit, Amsterdam, Van der Boechorststraat 1, 1081 BT, Amsterdam, The Netherlands",1900-1905,Brief Report,https://doi.org/10.3758/s13423-017-1270-3,https://link.springer.com/content/pdf/10.3758/s13423-017-1270-3.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Bayesian data analysis for newcomers,"Kruschke, John K., Liddell, Torrin M.","Department of Psychological and Brain Sciences, Indiana University, 1101 E. 10th St., Bloomington, IN, 47405, USA",155-177,Brief Report,https://doi.org/10.3758/s13423-017-1272-1,https://link.springer.com/content/pdf/10.3758/s13423-017-1272-1.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Generating explanations via analogical comparison,"Hoyos, Christian, Gentner, Dedre","Department of Psychology, Northwestern University, 2029 Sheridan Rd., Evanston, IL, 60208, USA",1364-1374,Brief Report,https://doi.org/10.3758/s13423-017-1289-5,https://link.springer.com/content/pdf/10.3758/s13423-017-1289-5.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,"Less approach, more avoidance: Response inhibition has motivational consequences for sexual stimuli that reflect changes in affective value not a lingering global brake on behavior","Driscoll, Rachel L., de Launay, Keelia Quinn, Fenske, Mark J.","Department of Psychology, University of Guelph, Guelph, Ontario, Canada, N1G 2W1",463-471,Brief Report,https://doi.org/10.3758/s13423-017-1291-y,https://link.springer.com/content/pdf/10.3758/s13423-017-1291-y.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Watching diagnoses develop: Eye movements reveal symptom processing during diagnostic reasoning,"Scholz, Agnes, Krems, Josef F., Jahn, Georg","Department of Psychology, University of Zurich, Zurich, Switzerland; Department of Psychology, Technische Universität Chemnitz, Chemnitz, Germany",1398-1412,Article,https://doi.org/10.3758/s13423-017-1294-8,https://link.springer.com/content/pdf/10.3758/s13423-017-1294-8.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Influences of speech familiarity on immediate perception and final comprehension,"Perry, Lynn K., Mech, Emily N., MacDonald, Maryellen C., Seidenberg, Mark S.","Department of Psychology, University of Miami, 5665 Ponce De Leon Blvd, Coral Gables, FL, 33146, USA; University of California, Riverside, Riverside, CA, USA; University of Wisconsin-Madison, Madison, WI, USA",431-439,Brief Report,https://doi.org/10.3758/s13423-017-1297-5,https://link.springer.com/content/pdf/10.3758/s13423-017-1297-5.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,A critical reexamination of doing arithmetic nonconsciously,"Moors, Pieter, Hesselmann, Guido","Laboratory of Experimental Psychology, Department of Brain & Cognition, University of Leuven (KU Leuven), Tiensestraat 102, box 3711, B-3000, Leuven, Belgium; Visual Perception Laboratory, Department of Psychiatry and Psychotherapy, Charité-Universitätsmedizin, Berlin, Germany",472-481,Article,https://doi.org/10.3758/s13423-017-1292-x,https://link.springer.com/content/pdf/10.3758/s13423-017-1292-x.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,The effect of food deprivation on human resolving power,"Zitron-Emanuel, Noa, Ganel, Tzvi","Department of Psychology, Ben-Gurion University of the Negev, Beer-Sheva, 84105, Israel",455-462,Brief Report,https://doi.org/10.3758/s13423-017-1296-6,https://link.springer.com/content/pdf/10.3758/s13423-017-1296-6.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Enhanced recognition of memorable pictures in ultra-fast RSVP,"Broers, Nico, Potter, Mary C., Nieuwenstein, Mark R.","University of Münster, Münster, Germany; Massachusetts Institute of Technology, Cambridge, USA; University of Groningen, Groningen, The Netherlands",1080-1086,Brief Report,https://doi.org/10.3758/s13423-017-1295-7,https://link.springer.com/content/pdf/10.3758/s13423-017-1295-7.pdf
Psychonomic Bulletin & Review,25.0,2.0,2018.0,Empirical evidence for resource-rational anchoring and adjustment,"Lieder, Falk, Griffiths, Thomas L., M. Huys, Quentin J., Goodman, Noah D.","Helen Wills Neuroscience Institute, University of California, Berkeley, USA; Translational Neuromodeling Unit, Institute for Biomedical Engineering, University of Zürich and Swiss Federal Institute of Technology (ETH) Zürich, Zürich, Switzerland; Department of Psychology, Stanford University, Stanford, USA; Department of Psychiatry, Psychotherapy and Psychosomatics, Hospital of Psychiatry, University of Zürich, Zürich, Switzerland; Department of Psychology, University of California, Berkeley, USA",775-784,Brief Report,https://doi.org/10.3758/s13423-017-1288-6,https://link.springer.com/content/pdf/10.3758/s13423-017-1288-6.pdf
