Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Social Psychology,59,N/A,2015,How foreign language shapes moral judgment,"Janet Geipel, Constantinos Hadjichristidis, Luca Surian",Pending,8-17,Research article,https://doi.org/10.1016/j.jesp.2015.02.001,https://www.sciencedirect.com/science/article/pii/S0022103115000104/pdfft?md5=dc160a3d93b8c56d4f82224acf75dc5a&pid=1-s2.0-S0022103115000104-main.pdf,139
Journal of Experimental Social Psychology,59,N/A,2015,Seeing the other side: Perspective taking and the moderation of extremity,"Hannah M. Tuller, Christopher J. Bryan, Gail D. Heyman, Nicholas J.S. Christenfeld",Pending,18-23,Research article,https://doi.org/10.1016/j.jesp.2015.02.003,https://www.sciencedirect.com/science/article/pii/S0022103115000190/pdfft?md5=571c6e3447d93c5845e52afb34c3a75d&pid=1-s2.0-S0022103115000190-main.pdf,29
Journal of Experimental Social Psychology,59,N/A,2015,A transformative taste of home: Home culture primes foster expatriates' adjustment through bolstering relational security,"Jeanne Ho-Ying Fu, Michael W. Morris, Ying Yi Hong",Pending,24-31,Research article,https://doi.org/10.1016/j.jesp.2015.02.004,https://www.sciencedirect.com/science/article/pii/S0022103115000219/pdfft?md5=1903986ea2a059c795568c3a7e4a4c1e&pid=1-s2.0-S0022103115000219-main.pdf,23
Journal of Experimental Social Psychology,59,N/A,2015,The liberating consequences of creative work: How a creative outlet lifts the physical burden of secrecy,"Jack A. Goncalo, Lynne C. Vincent, Verena Krause",Pending,32-39,Research article,https://doi.org/10.1016/j.jesp.2015.03.004,https://www.sciencedirect.com/science/article/pii/S0022103115000268/pdfft?md5=30d796e124c76cfe5e786e125b86a9ef&pid=1-s2.0-S0022103115000268-main.pdf,26
Journal of Experimental Social Psychology,59,N/A,2015,The politics of luck: Political ideology and the perceived relationship between luck and success,"Dena M. Gromet, Kimberly A. Hartson, David K. Sherman",Pending,40-46,Research article,https://doi.org/10.1016/j.jesp.2015.03.002,https://www.sciencedirect.com/science/article/pii/S0022103115000244/pdfft?md5=24314f59d4d4ea3b5e6c1523606769ea&pid=1-s2.0-S0022103115000244-main.pdf,16
Journal of Experimental Social Psychology,59,N/A,2015,Picking teams: When dominant facial structure is preferred,"Eric Hehman, Jordan B. Leitner, Matthew P. Deegan, Samuel L. Gaertner",Pending,51-59,Research article,https://doi.org/10.1016/j.jesp.2015.03.007,https://www.sciencedirect.com/science/article/pii/S0022103115000293/pdfft?md5=1ae29c1d08eb222491a5693ea7fc936d&pid=1-s2.0-S0022103115000293-main.pdf,44
Journal of Experimental Social Psychology,59,N/A,2015,Self-evaluative effects of dimensional and social comparison,"Jason E. Strickhouser, Ethan Zell",Pending,60-66,Research article,https://doi.org/10.1016/j.jesp.2015.03.001,https://www.sciencedirect.com/science/article/pii/S0022103115000232/pdfft?md5=05d078ca1bb868e3f19839da79adeaa8&pid=1-s2.0-S0022103115000232-main.pdf,61
Journal of Experimental Social Psychology,59,N/A,2015,The Scrooge effect revisited: Mortality salience increases the satisfaction derived from prosocial behavior,"Tomasz Zaleskiewicz, Agata Gasiorowska, Pelin Kesebir",Pending,67-76,Research article,https://doi.org/10.1016/j.jesp.2015.03.005,https://www.sciencedirect.com/science/article/pii/S002210311500027X/pdfft?md5=5ec8eed69527632e4e6088630dc2e597&pid=1-s2.0-S002210311500027X-main.pdf,40
Journal of Experimental Social Psychology,59,N/A,2015,"When threat matters: Self-regulation, threat salience, and stereotyping","Steven J. Stroessner, Abigail A. Scholer, David M. Marx, Bradley M. Weisz",Pending,77-89,Research article,https://doi.org/10.1016/j.jesp.2015.03.003,https://www.sciencedirect.com/science/article/pii/S0022103115000256/pdfft?md5=caebcc9122a77ca1bdc591ecdc09b4a4&pid=1-s2.0-S0022103115000256-main.pdf,9
Journal of Experimental Social Psychology,59,N/A,2015,"Running for your life, in context: Are rightists always less likely to consider fleeing their country when fearing future events?","Ruthie Pliskin, Gal Sheppes, Eran Halperin",Pending,90-95,Research article,https://doi.org/10.1016/j.jesp.2015.04.001,https://www.sciencedirect.com/science/article/pii/S0022103115000323/pdfft?md5=82221d8e2d2aa3cd182ce77a98b9181d&pid=1-s2.0-S0022103115000323-main.pdf,22
Journal of Experimental Social Psychology,59,N/A,2015,What influences managers' procedural fairness towards their subordinates? The role of subordinates' trustworthiness,"Guozhen Zhao, Ya-Ru Chen, Joel Brockner",Pending,96-112,Research article,https://doi.org/10.1016/j.jesp.2015.04.002,https://www.sciencedirect.com/science/article/pii/S0022103115000335/pdfft?md5=5f886cf613396a64eb0610b2e8cb54a3&pid=1-s2.0-S0022103115000335-main.pdf,25
Journal of Experimental Social Psychology,59,N/A,2015,Historical group victimization entails moral obligations for descendants,"Nyla R. Branscombe, Ruth H. Warner, Yechiel Klar, Saulo Fernández",Pending,118-129,Research article,https://doi.org/10.1016/j.jesp.2015.04.003,https://www.sciencedirect.com/science/article/pii/S0022103115000347/pdfft?md5=0861cb131a5f10c92a861a80c7fd01c9&pid=1-s2.0-S0022103115000347-main.pdf,23
Journal of Experimental Social Psychology,59,N/A,2015,Will you value me and do I value you? The effect of phenotypic racial stereotypicality on organizational evaluations,"Kimberly Barsamian Kahn, Miguel M. Unzueta, Paul G. Davies, Aurelia T. Alston, J. Katherine Lee",Pending,130-138,Research article,https://doi.org/10.1016/j.jesp.2015.03.008,https://www.sciencedirect.com/science/article/pii/S002210311500030X/pdfft?md5=a8e5e5aad4372212129a438196c6c70b&pid=1-s2.0-S002210311500030X-main.pdf,8
Journal of Experimental Social Psychology,59,N/A,2015,On why hypocrisy thrives: Reasonable doubt created by moral posturing can deter punishment,"Jan-Erik Lönnqvist, Rainer Michael Rilke, Gari Walkowitz",Pending,139-145,Research article,https://doi.org/10.1016/j.jesp.2015.04.005,https://www.sciencedirect.com/science/article/pii/S0022103115000360/pdfft?md5=d3fcaaa3e5f1256e48eccd8da262b1c8&pid=1-s2.0-S0022103115000360-main.pdf,11
Journal of Experimental Social Psychology,59,N/A,2015,Something smells fishy: Olfactory suspicion cues improve performance on the Moses illusion and Wason rule discovery task,"David S. Lee, Eunjung Kim, Norbert Schwarz",Pending,47-50,Short communication,https://doi.org/10.1016/j.jesp.2015.03.006,https://www.sciencedirect.com/science/article/pii/S0022103115000281/pdfft?md5=f430b300cfe4b67cd991a208d03d16de&pid=1-s2.0-S0022103115000281-main.pdf,32
Journal of Experimental Social Psychology,59,N/A,2015,Choice architecture in conflicts of interest: Defaults as physical and psychological barriers to (dis)honesty,"Nina Mazar, Scott A. Hawkins",Pending,113-117,Short communication,https://doi.org/10.1016/j.jesp.2015.04.004,https://www.sciencedirect.com/science/article/pii/S0022103115000359/pdfft?md5=b5268a46c40169b0c7bf2af9e0caa5ca&pid=1-s2.0-S0022103115000359-main.pdf,29
Journal of Experimental Social Psychology,60,N/A,2015,atlas research,,Pending,N/A,,https://doi.org/10.1016/S0022-1031(15)00079-7,https://www.sciencedirect.com/science/article/pii/S0022103115000797/pdfft?md5=e5aab0b2d52527ef8bdc9e3333605a63&pid=1-s2.0-S0022103115000797-main.pdf,N/A
Journal of Experimental Social Psychology,60,N/A,2015,The impact of a relational mindset on information distortion,Anne-Sophie Chaxel,Pending,1-7,Research article,https://doi.org/10.1016/j.jesp.2015.04.007,https://www.sciencedirect.com/science/article/pii/S0022103115000384/pdfft?md5=9acfa281b4976822459c51fc70b2c2f4&pid=1-s2.0-S0022103115000384-main.pdf,10
Journal of Experimental Social Psychology,60,N/A,2015,Give a piece of you: Gifts that reflect givers promote closeness,"Lara B. Aknin, Lauren J. Human",Pending,8-16,Research article,https://doi.org/10.1016/j.jesp.2015.04.006,https://www.sciencedirect.com/science/article/pii/S0022103115000372/pdfft?md5=b51a806e643a24c029fa3521054c4c80&pid=1-s2.0-S0022103115000372-main.pdf,37
Journal of Experimental Social Psychology,60,N/A,2015,Power and legitimacy influence conformity,"Nicholas A. Hays, Noah J. Goldstein",Pending,17-26,Research article,https://doi.org/10.1016/j.jesp.2015.04.010,https://www.sciencedirect.com/science/article/pii/S0022103115000505/pdfft?md5=797f2dd0526f9fada490e2db0fc13e38&pid=1-s2.0-S0022103115000505-main.pdf,30
Journal of Experimental Social Psychology,60,N/A,2015,"The influence of desire and knowledge on perception of each other and related mental states, and different mechanisms for blame","Sean M. Laurent, Narina L. Nuñez, Kimberly A. Schweitzer",Pending,27-38,Research article,https://doi.org/10.1016/j.jesp.2015.04.009,https://www.sciencedirect.com/science/article/pii/S0022103115000499/pdfft?md5=a435158e1c3ed273a8c7988e6ba24201&pid=1-s2.0-S0022103115000499-main.pdf,19
Journal of Experimental Social Psychology,60,N/A,2015,Perpetrator groups can enhance their moral self-image by accepting their own intergroup apologies,"Fiona Kate Barlow, Michael Thai, Michael J.A. Wohl, Sarah White, ... Matthew J. Hornsey",Pending,39-50,Research article,https://doi.org/10.1016/j.jesp.2015.05.001,https://www.sciencedirect.com/science/article/pii/S0022103115000517/pdfft?md5=1450ad0acbf4e3ae7837b5a7d514f99c&pid=1-s2.0-S0022103115000517-main.pdf,25
Journal of Experimental Social Psychology,60,N/A,2015,The simultaneous extraction of multiple social categories from unfamiliar faces,"Douglas Martin, Rachel Swainson, Gillian Slessor, Jacqui Hutchison, ... Sheila J. Cunningham",Pending,51-58,Research article,https://doi.org/10.1016/j.jesp.2015.03.009,https://www.sciencedirect.com/science/article/pii/S0022103115000311/pdfft?md5=cbe8ea368e8cd85c72a1711261691e1f&pid=1-s2.0-S0022103115000311-main.pdf,14
Journal of Experimental Social Psychology,60,N/A,2015,The way I make you feel: Social exclusion enhances the ability to manage others' emotions,"Elaine O. Cheung, Wendi L. Gardner",Pending,59-75,Research article,https://doi.org/10.1016/j.jesp.2015.05.003,https://www.sciencedirect.com/science/article/pii/S0022103115000530/pdfft?md5=1f27c3ffa043a48adeadc1ecac2fa702&pid=1-s2.0-S0022103115000530-main.pdf,12
Journal of Experimental Social Psychology,60,N/A,2015,The Gray Side of Creativity: Exploring the Role of Activation in the Link Between Creative Personality and Unethical Behavior,"Ke Michael Mai, Aleksander P.J. Ellis, David T. Welsh",Pending,76-85,Research article,https://doi.org/10.1016/j.jesp.2015.05.004,https://www.sciencedirect.com/science/article/pii/S0022103115000542/pdfft?md5=3ca1ce07a77237cbd2f2eb900af65a49&pid=1-s2.0-S0022103115000542-main.pdf,48
Journal of Experimental Social Psychology,60,N/A,2015,Tortured beliefs: How and when prior support for torture skews the perceived value of coerced information,"Daniel R. Ames, Alice J. Lee",Pending,86-92,Research article,https://doi.org/10.1016/j.jesp.2015.05.002,https://www.sciencedirect.com/science/article/pii/S0022103115000529/pdfft?md5=31e4524e75fe7c057780874a88843c46&pid=1-s2.0-S0022103115000529-main.pdf,7
Journal of Experimental Social Psychology,60,N/A,2015,The “more is less” effect in equifinal structures: Alternative means reduce the intensity and quality of motivation,"Jocelyn J. Bélanger, Noa Schori-Eyal, Gennaro Pica, Arie W. Kruglanski, Marc-André Lafrenière",Pending,93-102,Research article,https://doi.org/10.1016/j.jesp.2015.05.005,https://www.sciencedirect.com/science/article/pii/S0022103115000554/pdfft?md5=0269dc26e20203faaa123d0819e43b99&pid=1-s2.0-S0022103115000554-main.pdf,34
Journal of Experimental Social Psychology,60,N/A,2015,Creation in judgments about the establishment of ownership,"Merrick Levene, Christina Starmans, Ori Friedman",Pending,103-109,Research article,https://doi.org/10.1016/j.jesp.2015.04.011,https://www.sciencedirect.com/science/article/pii/S0022103115000566/pdfft?md5=3029ebaeb7d269a8879af21e7401a428&pid=1-s2.0-S0022103115000566-main.pdf,34
Journal of Experimental Social Psychology,60,N/A,2015,“Ingroup love” and “outgroup hate” in intergroup conflict between natural groups,"Ori Weisel, Robert Böhm",Pending,110-120,Research article,https://doi.org/10.1016/j.jesp.2015.04.008,https://www.sciencedirect.com/science/article/pii/S0022103115000396/pdfft?md5=bce4c74620d56717694c11a3d4ec5681&pid=1-s2.0-S0022103115000396-main.pdf,N/A
Journal of Experimental Social Psychology,60,N/A,2015,The great escape: The role of self-esteem and self-related cognition in terror management,"Arnaud Wisman, Nathan Heflick, Jamie L. Goldenberg",Pending,121-132,Research article,https://doi.org/10.1016/j.jesp.2015.05.006,https://www.sciencedirect.com/science/article/pii/S0022103115000578/pdfft?md5=3c93937cffbaf326940aa78a610e895a&pid=1-s2.0-S0022103115000578-main.pdf,46
Journal of Experimental Social Psychology,60,N/A,2015,The role of motivation for rewards in vicarious goal satiation,"Stephanie J. Tobin, Katharine H. Greenaway, Kathleen C. McCulloch, Marie E. Crittall",Pending,137-143,Research article,https://doi.org/10.1016/j.jesp.2015.05.010,https://www.sciencedirect.com/science/article/pii/S002210311500061X/pdfft?md5=612e461af8bf135d2099115596e478f3&pid=1-s2.0-S002210311500061X-main.pdf,5
Journal of Experimental Social Psychology,60,N/A,2015,Word-order and causal inference: The temporal attribution bias,"Maria Laura Bettinsoli, Anne Maass, Yoshihisa Kashima, Caterina Suitner",Pending,144-149,Research article,https://doi.org/10.1016/j.jesp.2015.05.011,https://www.sciencedirect.com/science/article/pii/S0022103115000621/pdfft?md5=db121e3b4c0056bc11fc5d4c4f92daac&pid=1-s2.0-S0022103115000621-main.pdf,19
Journal of Experimental Social Psychology,60,N/A,2015,Face-trait inferences show robust child–adult agreement: Evidence from three types of faces,"E.J. Cogsdill, M.R. Banaji",Pending,150-156,Research article,https://doi.org/10.1016/j.jesp.2015.05.007,https://www.sciencedirect.com/science/article/pii/S002210311500058X/pdfft?md5=54fe75f7bd73169ad0bcd4cc7cba041e&pid=1-s2.0-S002210311500058X-main.pdf,34
Journal of Experimental Social Psychology,60,N/A,2015,Processing goals moderate the effect of co-occurrence on automatic evaluation,"Tal Moran, Yoav Bar-Anan, Brian A. Nosek",Pending,157-162,Research article,https://doi.org/10.1016/j.jesp.2015.05.009,https://www.sciencedirect.com/science/article/pii/S0022103115000608/pdfft?md5=0d8e1ec2b765703dcce0cbf35a40fb05&pid=1-s2.0-S0022103115000608-main.pdf,31
Journal of Experimental Social Psychology,60,N/A,2015,Differences in expressivity based on attractiveness: Target or perceiver effects?,"Jennifer L. Rennels, Andrea J. Kayl",Pending,163-172,Research article,https://doi.org/10.1016/j.jesp.2015.05.012,https://www.sciencedirect.com/science/article/pii/S0022103115000633/pdfft?md5=52e5868bf39bd13551e35e4c8f60b995&pid=1-s2.0-S0022103115000633-main.pdf,9
Journal of Experimental Social Psychology,60,N/A,2015,On being judged by the company you keep: The effects of group consensus and target behavior on impressions of individual group members,"Donal E. Carlston, Timothy C. McCall, Megan K. McCarty, Louis Tay",Pending,173-182,Research article,https://doi.org/10.1016/j.jesp.2015.06.001,https://www.sciencedirect.com/science/article/pii/S0022103115000645/pdfft?md5=9d5f703396575d5d5893b8366dc9152c&pid=1-s2.0-S0022103115000645-main.pdf,2
Journal of Experimental Social Psychology,60,N/A,2015,Apologies demanded yet devalued: Normative dilution in the age of apology,"Tyler G. Okimoto, Michael Wenzel, Matthew J. Hornsey",Pending,133-136,Short communication,https://doi.org/10.1016/j.jesp.2015.05.008,https://www.sciencedirect.com/science/article/pii/S0022103115000591/pdfft?md5=ee52ad0acad00153b59c2a86e84fd868&pid=1-s2.0-S0022103115000591-main.pdf,32
Journal of Experimental Social Psychology,61,N/A,2015,ATLAS_RESEARCH,,Pending,N/A,,https://doi.org/10.1016/S0022-1031(15)00111-0,https://www.sciencedirect.com/science/article/pii/S0022103115001110/pdfft?md5=f98e7ebc1fb933d5c7885e4c351a71b8&pid=1-s2.0-S0022103115001110-main.pdf,N/A
Journal of Experimental Social Psychology,61,N/A,2015,"Group communicators, perceived entitativity, and persuasion: A self-validation analysis","Jason K. Clark, Kelsey C. Thiem",Pending,5-11,Research article,https://doi.org/10.1016/j.jesp.2015.06.005,https://www.sciencedirect.com/science/article/pii/S0022103115000682/pdfft?md5=dfbd933b197f5842b68be9e210bfad4b&pid=1-s2.0-S0022103115000682-main.pdf,22
Journal of Experimental Social Psychology,61,N/A,2015,The hard-knock life? Whites claim hardships in response to racial inequity,"L. Taylor Phillips, Brian S. Lowery",Pending,12-18,Research article,https://doi.org/10.1016/j.jesp.2015.06.008,https://www.sciencedirect.com/science/article/pii/S0022103115000852/pdfft?md5=564db2bd55ec5e8158f1715790d811df&pid=1-s2.0-S0022103115000852-main.pdf,96
Journal of Experimental Social Psychology,61,N/A,2015,"Stereotype threat, mental arithmetic, and the mere effort account","Allison E. Seitchik, Stephen G. Harkins",Pending,19-30,Research article,https://doi.org/10.1016/j.jesp.2015.06.006,https://www.sciencedirect.com/science/article/pii/S0022103115000761/pdfft?md5=bb4391e6c9007e7d0f6b0a2a745ae5ce&pid=1-s2.0-S0022103115000761-main.pdf,11
Journal of Experimental Social Psychology,61,N/A,2015,Counter-stereotypes reduce emotional intergroup bias by eliciting surprise in the face of unexpected category combinations,"Francesca Prati, Richard J. Crisp, Monica Rubini",Pending,31-43,Research article,https://doi.org/10.1016/j.jesp.2015.06.004,https://www.sciencedirect.com/science/article/pii/S0022103115000670/pdfft?md5=78460812cb3934915799fd4e6522f08f&pid=1-s2.0-S0022103115000670-main.pdf,37
Journal of Experimental Social Psychology,61,N/A,2015,"Context matters: The social effects of anger in cooperative, balanced, and competitive negotiation situations","Hajo Adam, Jeanne M. Brett",Pending,44-58,Research article,https://doi.org/10.1016/j.jesp.2015.07.001,https://www.sciencedirect.com/science/article/pii/S0022103115000888/pdfft?md5=a76e1b3767f0ca334bab708930e705da&pid=1-s2.0-S0022103115000888-main.pdf,53
Journal of Experimental Social Psychology,61,N/A,2015,"Abstract language signals power, but also lack of action orientation",Mauricio Palmeira,Pending,59-63,Research article,https://doi.org/10.1016/j.jesp.2015.07.003,https://www.sciencedirect.com/science/article/pii/S0022103115000906/pdfft?md5=ad15cb68b88d5518878d5f5a8bccb116&pid=1-s2.0-S0022103115000906-main.pdf,23
Journal of Experimental Social Psychology,61,N/A,2015,"Modern prejudice: Subtle, but unconscious? The role of Bias Awareness in Whites' perceptions of personal and others' biases","Sylvia P. Perry, Mary C. Murphy, John F. Dovidio",Pending,64-78,Research article,https://doi.org/10.1016/j.jesp.2015.06.007,https://www.sciencedirect.com/science/article/pii/S0022103115000773/pdfft?md5=6ea5ca7ba35546992c573e8760424174&pid=1-s2.0-S0022103115000773-main.pdf,83
Journal of Experimental Social Psychology,61,N/A,2015,The benefits of group-based pride: Pride can motivate guilt in intergroup conflicts among high glorifiers,"Noa Schori-Eyal, Michal Reifen Tagar, Tamar Saguy, Eran Halperin",Pending,79-83,Research article,https://doi.org/10.1016/j.jesp.2015.07.008,https://www.sciencedirect.com/science/article/pii/S0022103115000955/pdfft?md5=f1e25e585e6deb5bdfede5f710e3df75&pid=1-s2.0-S0022103115000955-main.pdf,30
Journal of Experimental Social Psychology,61,N/A,2015,What's in a name? The toll e-signatures take on individual honesty,Eileen Y. Chou,Pending,84-95,Research article,https://doi.org/10.1016/j.jesp.2015.07.010,https://www.sciencedirect.com/science/article/pii/S0022103115000979/pdfft?md5=4b54b914cf20e5013f840ef4b8821362&pid=1-s2.0-S0022103115000979-main.pdf,37
Journal of Experimental Social Psychology,61,N/A,2015,Signaling change during a crisis: Refining conditions for the glass cliff,"Clara Kulich, Fabio Lorenzi-Cioldi, Vincenzo Iacoviello, Klea Faniko, Michelle K. Ryan",Pending,96-103,Research article,https://doi.org/10.1016/j.jesp.2015.07.002,https://www.sciencedirect.com/science/article/pii/S002210311500089X/pdfft?md5=672780b584c0086e5bc3b42948665640&pid=1-s2.0-S002210311500089X-main.pdf,48
Journal of Experimental Social Psychology,61,N/A,2015,The role of mortality awareness in heroic enactment,"Simon McCabe, Ryan W. Carpenter, Jamie Arndt",Pending,104-109,Research article,https://doi.org/10.1016/j.jesp.2015.08.001,https://www.sciencedirect.com/science/article/pii/S0022103115000980/pdfft?md5=4fff60b8e392b4d0d254a021a2cbe4e4&pid=1-s2.0-S0022103115000980-main.pdf,13
Journal of Experimental Social Psychology,61,N/A,2015,When expectancies harm comprehension: Encoding flexibility in impression formation,"Rita Jerónimo, Leonel Garcia-Marques, Mário B. Ferreira, C. Neil Macrae",Pending,110-119,Research article,https://doi.org/10.1016/j.jesp.2015.07.007,https://www.sciencedirect.com/science/article/pii/S0022103115000943/pdfft?md5=98ce7540cc02edee6f7af90d40cadb13&pid=1-s2.0-S0022103115000943-main.pdf,8
Journal of Experimental Social Psychology,61,N/A,2015,Is the evidence from racial bias shooting task studies a smoking gun? Results from a meta-analysis,"Yara Mekawi, Konrad Bresin",Pending,120-130,Research article,https://doi.org/10.1016/j.jesp.2015.08.002,https://www.sciencedirect.com/science/article/pii/S0022103115000992/pdfft?md5=982b48f1adf98f55ad69de3a408ee21f&pid=1-s2.0-S0022103115000992-main.pdf,94
Journal of Experimental Social Psychology,61,N/A,2015,When self-perceptions of expertise increase closed-minded cognition: The earned dogmatism effect,"Victor Ottati, Erika D. Price, Chase Wilson, Nathanael Sumaktoyo",Pending,131-138,Research article,https://doi.org/10.1016/j.jesp.2015.08.003,https://www.sciencedirect.com/science/article/pii/S0022103115001006/pdfft?md5=cad29ca4e5396d720d4aaeff61dac89a&pid=1-s2.0-S0022103115001006-main.pdf,57
Journal of Experimental Social Psychology,61,N/A,2015,Suspicion of White people's motives relates to relative accuracy in detecting external motivation to respond without prejudice,"Jennifer LaCosse, Taylor Tuscherer, Jonathan W. Kunstman, E. Ashby Plant, ... Brenda Major",Pending,1-4,Short communication,https://doi.org/10.1016/j.jesp.2015.06.003,https://www.sciencedirect.com/science/article/pii/S0022103115000669/pdfft?md5=73108f6f5ea00f53a492a6a43e13ade5&pid=1-s2.0-S0022103115000669-main.pdf,26
Journal of Experimental Social Psychology,61,N/A,2015,The robustness of the win–win effect,"Feng Bai, Eric Luis Uhlmann, Jennifer L. Berdahl",Pending,139-143,Research article,https://doi.org/10.1016/j.jesp.2015.07.005,https://www.sciencedirect.com/science/article/pii/S002210311500092X/pdfft?md5=55da3fe5ae97627b00a001713a80eb1f&pid=1-s2.0-S002210311500092X-main.pdf,N/A
Journal of Experimental Social Psychology,61,N/A,2015,"Gender equality probably does not affect performance at the Olympic games: A comment on Berdahl, Uhlmann, and Bai (2015)","Toon Kuppens, Thomas V. Pollet",Pending,144-147,Short communication,https://doi.org/10.1016/j.jesp.2015.06.002,https://www.sciencedirect.com/science/article/pii/S0022103115000657/pdfft?md5=0d772cd9f552570ef33afd0f95c0cea2&pid=1-s2.0-S0022103115000657-main.pdf,8
Journal of Experimental Social Psychology,61,N/A,2015,"Corrigendum to “Brummert Lennings, H. I., & Warburton, W. A. (2011). The effect of auditory versus visual violent media exposure on aggressive behaviour: The role of song lyrics, video clips and musical tone” [Journal of Experimental Social Psychology 47 794–799]",,Pending,N/A,Erratum,https://doi.org/10.1016/j.jesp.2015.07.004,https://www.sciencedirect.com/science/article/pii/S0022103115000918/pdfft?md5=babf375207d80dea7ddc3589d63afdc7&pid=1-s2.0-S0022103115000918-main.pdf,N/A
Journal of Experimental Social Psychology,62,N/A,2016,ATLAS RESEARCH,,Pending,N/A,,https://doi.org/10.1016/S0022-1031(15)00130-4,https://www.sciencedirect.com/science/article/pii/S0022103115001304/pdfft?md5=0ca57d27b7804307b1b22626db82b419&pid=1-s2.0-S0022103115001304-main.pdf,N/A
Journal of Experimental Social Psychology,62,N/A,2016,Egocentrism and vicarious dissonance,"Shane F. Blackman, Kyle T. Keller, Joel Cooper",Pending,1-6,Research article,https://doi.org/10.1016/j.jesp.2015.09.001,https://www.sciencedirect.com/science/article/pii/S0022103115001031/pdfft?md5=bfefb2b1e6e55732727d8d0c21996df0&pid=1-s2.0-S0022103115001031-main.pdf,6
Journal of Experimental Social Psychology,62,N/A,2016,Whites' Desire to Affiliate and Perceived Understanding in Interracial Interactions,Deborah Son Holoien,Pending,7-16,Research article,https://doi.org/10.1016/j.jesp.2015.08.004,https://www.sciencedirect.com/science/article/pii/S0022103115001018/pdfft?md5=9f0896da08abce0f1ad942e3c6bf84a2&pid=1-s2.0-S0022103115001018-main.pdf,15
Journal of Experimental Social Psychology,62,N/A,2016,An advantage of appearing mean or lazy: Amplified impressions of competence or warmth after mixed descriptions,"Nicolas Kervyn, Hilary B. Bergsieker, Fiona Grignard, Vincent Y. Yzerbyt",Pending,17-23,Research article,https://doi.org/10.1016/j.jesp.2015.09.004,https://www.sciencedirect.com/science/article/pii/S0022103115001079/pdfft?md5=1c9b91243e192506afe0fea434b66703&pid=1-s2.0-S0022103115001079-main.pdf,15
Journal of Experimental Social Psychology,62,N/A,2016,Rooting for the top dog: How social dominance motives shape group preference in intergroup competition,"Serena Does, Avital Mentovich",Pending,24-29,Research article,https://doi.org/10.1016/j.jesp.2015.09.002,https://www.sciencedirect.com/science/article/pii/S0022103115001043/pdfft?md5=06f3f2ab333b3a2d1db35fb8b83e6016&pid=1-s2.0-S0022103115001043-main.pdf,13
Journal of Experimental Social Psychology,62,N/A,2016,Humility facilitates higher self-control,"Eddie M.W. Tong, Kenny W.T. Tan, Agapera A.B. Chor, Emmeline P.S. Koh, ... Regina W.Y. Tan",Pending,30-39,Research article,https://doi.org/10.1016/j.jesp.2015.09.008,https://www.sciencedirect.com/science/article/pii/S0022103115001183/pdfft?md5=de21cc45a51c72a376278f8a2291b5e5&pid=1-s2.0-S0022103115001183-main.pdf,32
Journal of Experimental Social Psychology,62,N/A,2016,Reparation or reactance? The influence of guilt on reaction to persuasive communication,"Aurélien Graton, François Ric, Emilie Gonzalez",Pending,40-49,Research article,https://doi.org/10.1016/j.jesp.2015.09.016,https://www.sciencedirect.com/science/article/pii/S0022103115001262/pdfft?md5=4bdc6d0c439a1110a73e84776bf2d203&pid=1-s2.0-S0022103115001262-main.pdf,38
Journal of Experimental Social Psychology,62,N/A,2016,Implicit measures for preschool children confirm self-esteem's role in maintaining a balanced identity,"Dario Cvencek, Anthony G. Greenwald, Andrew N. Meltzoff",Pending,50-57,Research article,https://doi.org/10.1016/j.jesp.2015.09.015,https://www.sciencedirect.com/science/article/pii/S0022103115001250/pdfft?md5=23e0070aaf7871e346b654a3fdfe4817&pid=1-s2.0-S0022103115001250-main.pdf,63
Journal of Experimental Social Psychology,62,N/A,2016,Members of high-status groups are threatened by pro-diversity organizational messages,"Tessa L. Dover, Brenda Major, Cheryl R. Kaiser",Pending,58-67,Research article,https://doi.org/10.1016/j.jesp.2015.10.006,https://www.sciencedirect.com/science/article/pii/S0022103115300068/pdfft?md5=aa7269a281a14871f1e6569b8ca4207f&pid=1-s2.0-S0022103115300068-main.pdf,165
Journal of Experimental Social Psychology,62,N/A,2016,Framing effortful strategies as easy enables depleted individuals to execute complex tasks effectively,"Mauro Giacomantonio, Femke S. Ten Velden, Carsten K.W. De Dreu",Pending,68-74,Research article,https://doi.org/10.1016/j.jesp.2015.10.005,https://www.sciencedirect.com/science/article/pii/S0022103115300056/pdfft?md5=858df1ed478cbd8267e0ce9f60056611&pid=1-s2.0-S0022103115300056-main.pdf,5
Journal of Experimental Social Psychology,62,N/A,2016,Suspicion of motives predicts minorities' responses to positive feedback in interracial interactions,"Brenda Major, Jonathan W. Kunstman, Brenna D. Malta, Pamela J. Sawyer, ... Wendy Berry Mendes",Pending,75-88,Research article,https://doi.org/10.1016/j.jesp.2015.10.007,https://www.sciencedirect.com/science/article/pii/S002210311530007X/pdfft?md5=2f2df9a89ab04c6ff3a714255c34ddd0&pid=1-s2.0-S002210311530007X-main.pdf,54
