Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Psychology: General,148,10,2019,Psychological constraints on aggressive predation in economic contests.,"De Dreu, Carsten K. W.; Giacomantonio, Mauro; Giffin, Michael R.; Vecchiato, Giovanni",Pending,1767-1781,Articles,https://doi.org/10.1037/xge0000531,Pending,7
Journal of Experimental Psychology: General,148,10,2019,The intuitive greater good: Testing the corrective dual process model of moral cognition.,"Bago, Bence; De Neys, Wim",Pending,1782-1801,Articles,https://doi.org/10.1037/xge0000533,Pending,60
Journal of Experimental Psychology: General,148,10,2019,An ideological asymmetry in the diffusion of moralized content on social media among political leaders.,"Brady, William J.; Wills, Julian A.; Burkart, Dominic; Jost, John T.; Van Bavel, Jay J.",Pending,1802-1813,Articles,https://doi.org/10.1037/xge0000532,Pending,33
Journal of Experimental Psychology: General,148,10,2019,Probabilistic learning of emotion categories.,"Plate, Rista C.; Wood, Adrienne; Woodard, Kristina; Pollak, Seth D.",Pending,1814-1827,Articles,https://doi.org/10.1037/xge0000529,Pending,25
Journal of Experimental Psychology: General,148,10,2019,Effects of sleep deprivation on procedural errors.,"Stepan, Michelle E.; Fenn, Kimberly M.; Altmann, Erik M.",Pending,1828-1833,Brief Reports,https://doi.org/10.1037/xge0000495,Pending,7
Journal of Experimental Psychology: General,148,10,2019,Inducing the use of right eye enhances face-sex categorization performance.,"Faghel-Soubeyrand, Simon; Dupuis-Roy, Nicolas; Gosselin, Frédéric",Pending,1834-1841,Brief Reports,https://doi.org/10.1037/xge0000542,Pending,4
Journal of Experimental Psychology: General,148,10,2019,Loud and unclear: Intense real-life vocalizations during affective situations are perceptually ambiguous and contextually malleable.,"Atias, Doron; Todorov, Alexander; Liraz, Shai; Eidinger, Arella; Dror, Ilan; Maymon, Yaacov; Aviezer, Hillel",Pending,1842-1848,Brief Reports,https://doi.org/10.1037/xge0000535,Pending,17
Journal of Experimental Psychology: General,148,10,2019,I see what you meant to say: Anticipating speech errors during online sentence processing.,"Lowder, Matthew W.; Ferreira, Fernanda",Pending,1849-1858,Brief Reports,https://doi.org/10.1037/xge0000544,Pending,7
Journal of Experimental Psychology: General,148,11,2019,Identifying the cognitive processes underpinning hippocampal-dependent tasks.,"Clark, Ian A.; Hotchin, Victoria; Monk, Anna; Pizzamiglio, Gloria; Liefgreen, Alice; Maguire, Eleanor A.",Pending,1861-1881,Articles,https://doi.org/10.1037/xge0000582,Pending,19
Journal of Experimental Psychology: General,148,11,2019,Wise up: Clarifying the role of metacognition in the Dunning-Kruger effect.,"McIntosh, Robert D.; Fowler, Elizabeth A.; Lyu, Tianjiao; Della Sala, Sergio",Pending,1882-1897,Articles,https://doi.org/10.1037/xge0000579,Pending,21
Journal of Experimental Psychology: General,148,11,2019,Simulating other people changes the self.,"Meyer, Meghan L.; Zhao, Zidong; Tamir, Diana I.",Pending,1898-1913,Articles,https://doi.org/10.1037/xge0000565,Pending,11
Journal of Experimental Psychology: General,148,11,2019,The benefits of forgiving: Young children respond positively to those who forgive.,"Oostenbroek, Janine; Vaish, Amrisha",Pending,1914-1924,Articles,https://doi.org/10.1037/xge0000576,Pending,10
Journal of Experimental Psychology: General,148,11,2019,True contextuality beats direct influences in human decision making.,"Basieva, Irina; Cervantes, Víctor H.; Dzhafarov, Ehtibar N.; Khrennikov, Andrei",Pending,1925-1937,Articles,https://doi.org/10.1037/xge0000585,Pending,8
Journal of Experimental Psychology: General,148,11,2019,Concurrent processing of optic flow and biological motion.,"Mayer, Katja M.; Riddell, Hugh; Lappe, Markus",Pending,1938-1952,Articles,https://doi.org/10.1037/xge0000568,Pending,4
Journal of Experimental Psychology: General,148,11,2019,"Auditory frequency discrimination is correlated with linguistic skills, but its training does not improve them or other pitch discrimination tasks.","Jakoby, Hilla; Raviv, Ofri; Jaffe-Dax, Sagi; Lieder, Itay; Ahissar, Merav",Pending,1953-1971,Articles,https://doi.org/10.1037/xge0000573,Pending,3
Journal of Experimental Psychology: General,148,11,2019,Age similarities and differences in spontaneous use of emotion regulation tactics across five laboratory tasks.,"Livingstone, Kimberly M.; Isaacowitz, Derek M.",Pending,1972-1992,Articles,https://doi.org/10.1037/xge0000556,Pending,24
Journal of Experimental Psychology: General,148,11,2019,Emotion sensitivity across the lifespan: Mapping clinical risk periods to sensitivity to facial emotion intensity.,"Rutter, Lauren A.; Dodell-Feder, David; Vahia, Ipsit V.; Forester, Brent P.; Ressler, Kerry J.; Wilmer, Jeremy B.; Germine, Laura",Pending,1993-2005,Articles,https://doi.org/10.1037/xge0000559,Pending,31
Journal of Experimental Psychology: General,148,11,2019,Visual perspective taking in young and older adults.,"Martin, Andrew K.; Perceval, Garon; Davies, Islay; Su, Peter; Huang, Jasmine; Meinzer, Marcus",Pending,2006-2026,Articles,https://doi.org/10.1037/xge0000584,Pending,26
Journal of Experimental Psychology: General,148,11,2019,Is working memory storage intrinsically domain-specific?,"Uittenhove, Kim; Chaabi, Lina; Camos, Valérie; Barrouillet, Pierre",Pending,2027-2057,Articles,https://doi.org/10.1037/xge0000566,Pending,24
Journal of Experimental Psychology: General,148,11,2019,The cognitive basis for the split-attention effect.,"Pouw, Wim; Rop, Gertjan; de Koning, Bjorn; Paas, Fred",Pending,2058-2075,Articles,https://doi.org/10.1037/xge0000578,Pending,14
Journal of Experimental Psychology: General,148,12,2019,Moral essentialism and generosity among children and adults.,"Heiphetz, Larisa",Pending,2077-2090,Articles,https://doi.org/10.1037/xge0000587,Pending,27
Journal of Experimental Psychology: General,148,12,2019,How information about what is “healthy” versus “unhealthy” impacts children’s consumption of otherwise identical foods.,"DeJesus, Jasmine M.; Du, Katherine M.; Shutts, Kristin; Kinzler, Katherine D.",Pending,2091-2103,Articles,https://doi.org/10.1037/xge0000588,Pending,8
Journal of Experimental Psychology: General,148,12,2019,Integrating verbal fluency with executive functions: Evidence from twin studies in adolescence and middle age.,"Gustavson, Daniel E.; Panizzon, Matthew S.; Franz, Carol E.; Reynolds, Chandra A.; Corley, Robin P.; Hewitt, John K.; Lyons, Michael J.; Kremen, William S.; Friedman, Naomi P.",Pending,2104-2119,Articles,https://doi.org/10.1037/xge0000589,Pending,26
Journal of Experimental Psychology: General,148,12,2019,Children value objects with distinctive histories.,"Pesowski, Madison L.; Friedman, Ori",Pending,2120-2128,Articles,https://doi.org/10.1037/xge0000606,Pending,10
Journal of Experimental Psychology: General,148,12,2019,"Evaluating the cognitive reflection test as a measure of intuition/reflection, numeracy, and insight problem solving, and the implications for understanding real-world judgments and beliefs.","Patel, Niraj; Baker, S. Glenn; Scherer, Laura D.",Pending,2129-2153,Articles,https://doi.org/10.1037/xge0000592,Pending,23
Journal of Experimental Psychology: General,148,12,2019,Intrusive memories and voluntary memory of a trauma film: Differential effects of a cognitive interference task after encoding.,"Lau-Zhu, Alex; Henson, Richard N.; Holmes, Emily A.",Pending,2154-2180,Articles,https://doi.org/10.1037/xge0000598,Pending,33
Journal of Experimental Psychology: General,148,12,2019,Cognitive control and capacity for prospective memory in complex dynamic environments.,"Boag, Russell James; Strickland, Luke; Heathcote, Andrew; Neal, Andrew; Loft, Shayne",Pending,2181-2206,Articles,https://doi.org/10.1037/xge0000599,Pending,27
Journal of Experimental Psychology: General,148,12,2019,Simultaneous underweighting and overestimation of rare events: Unpacking a paradox.,"Szollosi, Aba; Liang, Garston; Konstantinidis, Emmanouil; Donkin, Chris; Newell, Ben R.",Pending,2207-2217,Articles,https://doi.org/10.1037/xge0000603,Pending,20
Journal of Experimental Psychology: General,148,12,2019,"Complex intersections of race and class: Among social liberals, learning about White privilege reduces sympathy, increases blame, and decreases external attributions for White people struggling with poverty.","Cooley, Erin; Brown-Iannuzzi, Jazmin L.; Lei, Ryan F.; Cipolli III, William",Pending,2218-2228,Articles,https://doi.org/10.1037/xge0000605,Pending,19
Journal of Experimental Psychology: General,148,12,2019,Collectives in organizations appear less morally motivated than individuals.,"Jago, Arthur S.; Kreps, Tamar A.; Laurin, Kristin",Pending,2229-2244,Articles,https://doi.org/10.1037/xge0000608,Pending,6
Journal of Experimental Psychology: General,148,12,2019,Is the public understanding of memory prone to widespread “myths”?,"Brewin, Chris R.; Li, Huiyu; Ntarantana, Vasilina; Unsworth, Chloe; McNeilis, James",Pending,2245-2257,Articles,https://doi.org/10.1037/xge0000610,Pending,30
Journal of Experimental Psychology: General,148,12,2019,I can see myself enjoying that: Using imagery perspective to circumvent bias in self-perceptions of interest.,"Niese, Zachary Adolph; Libby, Lisa K.; Eibach, Richard P.; Carlisle, Clare",Pending,2258-2276,Articles,https://doi.org/10.1037/xge0000612,Pending,3
Journal of Experimental Psychology: General,149,1,2020,Unit of visual working memory: A Boolean map provides a better account than an object does.,"Huang, Liqiang",Pending,1-30,Articles,https://doi.org/10.1037/xge0000616,Pending,14
Journal of Experimental Psychology: General,149,1,2020,Domain-specific experience determines individual differences in holistic processing.,"Chua, Kao-Wei; Gauthier, Isabel",Pending,31-41,Articles,https://doi.org/10.1037/xge0000628,Pending,15
Journal of Experimental Psychology: General,149,1,2020,"Creativity anxiety: Evidence for anxiety that is specific to creative thinking, from STEM to the arts.","Daker, Richard J.; Cortes, Robert A.; Lyons, Ian M.; Green, Adam E.",Pending,42-57,Articles,https://doi.org/10.1037/xge0000630,Pending,25
Journal of Experimental Psychology: General,149,1,2020,The castaway island: Distinct roles of theory of mind and technical reasoning in cumulative technological culture.,"Osiurak, François; De Oliveira, Emmanuel; Navarro, Jordan; Reynaud, Emanuelle",Pending,58-66,Articles,https://doi.org/10.1037/xge0000614,Pending,13
Journal of Experimental Psychology: General,149,1,2020,Learning the designed actions of everyday objects.,"Rachwani, Jaya; Tamis-LeMonda, Catherine S.; Lockman, Jeffrey J.; Karasik, Lana B.; Adolph, Karen E.",Pending,67-78,Articles,https://doi.org/10.1037/xge0000631,Pending,15
Journal of Experimental Psychology: General,149,1,2020,The effects of face inversion on perceiving- and sensing-based change detection.,"Goodrich, Robin I.; Yonelinas, Andrew P.",Pending,79-93,Articles,https://doi.org/10.1037/xge0000618,Pending,5
Journal of Experimental Psychology: General,149,1,2020,Complete cross-frequency transfer of tone frequency learning after double training.,"Xiong, Ying-Zi; Tang, Ding-Lan; Zhang, Yu-Xuan; Yu, Cong",Pending,94-103,Articles,https://doi.org/10.1037/xge0000619,Pending,5
Journal of Experimental Psychology: General,149,1,2020,Co-occurrence and relational information in evaluative learning: A multinomial modeling approach.,"Heycke, Tobias; Gawronski, Bertram",Pending,104-124,Articles,https://doi.org/10.1037/xge0000620,Pending,26
Journal of Experimental Psychology: General,149,1,2020,Value computations underlying human proposer behavior in the ultimatum game.,"Pulcu, Erdem; Haruno, Masahiko",Pending,125-137,Articles,https://doi.org/10.1037/xge0000621,Pending,2
Journal of Experimental Psychology: General,149,1,2020,Beyond emotional similarity: The role of situation-specific motives.,"Goldenberg, Amit; Garcia, David; Halperin, Eran; Zaki, Jamil; Kong, Danyang; Golarai, Golijeh; Gross, James J.",Pending,138-159,Articles,https://doi.org/10.1037/xge0000625,Pending,16
Journal of Experimental Psychology: General,149,1,2020,Unconscious or underpowered? Probabilistic cuing of visual attention.,"Vadillo, Miguel A.; Linssen, Douglas; Orgaz, Cristina; Parsons, Stephanie; Shanks, David R.",Pending,160-181,Articles,https://doi.org/10.1037/xge0000632,Pending,54
Journal of Experimental Psychology: General,149,1,2020,Young children police group members at personal cost.,"Yudkin, Daniel A.; Van Bavel, Jay J.; Rhodes, Marjorie",Pending,182-191,Articles,https://doi.org/10.1037/xge0000613,Pending,30
Journal of Experimental Psychology: General,149,1,2020,Old problems in new contexts: The context-dependent fixation hypothesis.,"Smith, Steven M.; Beda, Zsolt",Pending,192-197,Brief Reports,https://doi.org/10.1037/xge0000615,Pending,14
Journal of Experimental Psychology: General,149,1,2020,"Memory category fluency, memory specificity, and the fading affect bias for positive and negative autobiographical events: Performance on a good day–bad day task in healthy and depressed individuals.","Hitchcock, Caitlin; Newby, Jill; Timm, Emma; Howard, Rachel M.; Golden, Ann-Marie; Kuyken, Willem; Dalgleish, Tim",Pending,198-206,Brief Reports,https://doi.org/10.1037/xge0000617,Pending,16
Journal of Experimental Psychology: General,149,2,2020,No role for activated long-term memory in attentional control settings.,"Plater, Lindsay; Giammarco, Maria; Fiacconi, Chris; Al-Aidroos, Naseem",Pending,209-221,Articles,https://doi.org/10.1037/xge0000642,Pending,6
Journal of Experimental Psychology: General,149,2,2020,"Detailed long-term memory for unattended, irrelevant, and incidentally encoded auditory information.","Hutmacher, Fabian; Kuhbandner, Christof",Pending,222-229,Articles,https://doi.org/10.1037/xge0000650,Pending,7
Journal of Experimental Psychology: General,149,2,2020,United we fall: All-or-none forgetting of complex episodic events.,"Joensen, Bárður H.; Gaskell, M. Gareth; Horner, Aidan J.",Pending,230-248,Articles,https://doi.org/10.1037/xge0000648,Pending,28
Journal of Experimental Psychology: General,149,2,2020,Inability to improve performance with control shows limited access to inner states.,"Perquin, Marlou Nadine; Yang, Jessica; Teufel, Christoph; Sumner, Petroc; Hedge, Craig; Bompas, Aline",Pending,249-274,Articles,https://doi.org/10.1037/xge0000641,Pending,2
Journal of Experimental Psychology: General,149,2,2020,Temporal negative priming.,"Kahan, Todd A.; Slowiaczek, Louisa M.; Altschuler, Melody R.; Harrison, Alexa C. M.",Pending,275-289,Articles,https://doi.org/10.1037/xge0000634,Pending,0
Journal of Experimental Psychology: General,149,2,2020,Correction of evident falsehood requires explicit negation.,"Weil, Rebecca; Schul, Yaacov; Mayo, Ruth",Pending,290-310,Articles,https://doi.org/10.1037/xge0000635,Pending,6
Journal of Experimental Psychology: General,149,2,2020,Modeling procrastination: Asymmetric decisions to act between the present and the future.,"Zhang, Shunmin; Feng, Tingyong",Pending,311-322,Articles,https://doi.org/10.1037/xge0000643,Pending,22
Journal of Experimental Psychology: General,149,2,2020,Gender biases in impressions from faces: Empirical studies and computational models.,"Oh, DongWon; Dotsch, Ron; Porter, Jenny; Todorov, Alexander",Pending,323-342,Articles,https://doi.org/10.1037/xge0000638,Pending,38
Journal of Experimental Psychology: General,149,2,2020,When and how stereotype threat influences older adults’ arithmetic performance: Insight from a strategy approach.,"Nicolas, Poshita; Lemaire, Patrick; Régner, Isabelle",Pending,343-367,Articles,https://doi.org/10.1037/xge0000647,Pending,12
Journal of Experimental Psychology: General,149,2,2020,Differential impairment of positive and negative schizotypy in list-method and item-method directed forgetting.,"Sahakyan, Lili; Kwapil, Thomas R.; Jiang, Lydia",Pending,368-381,Articles,https://doi.org/10.1037/xge0000645,Pending,8
Journal of Experimental Psychology: General,149,2,2020,Construal level shifts integration and segregation of the brain network.,"Stillman, Paul E.; Lu, Zhong-Lin; Fujita, Kentaro",Pending,382-390,Brief Reports,https://doi.org/10.1037/xge0000637,Pending,4
Journal of Experimental Psychology: General,149,2,2020,Gesture–speech physics: The biomechanical basis for the emergence of gesture–speech synchrony.,"Pouw, Wim; Harrison, Steven J.; Dixon, James A.",Pending,391-404,Brief Reports,https://doi.org/10.1037/xge0000646,Pending,14
Journal of Experimental Psychology: General,149,3,2020,The partisan mind: Is extreme political partisanship related to cognitive inflexibility?,"Zmigrod, Leor; Rentfrow, Peter Jason; Robbins, Trevor W.",Pending,407-418,Articles,https://doi.org/10.1037/xge0000661,Pending,57
Journal of Experimental Psychology: General,149,3,2020,A fundamental asymmetry in judgments of soldiers at war.,"Watkins, Hanne M.; Goodwin, Geoffrey P.",Pending,419-444,Articles,https://doi.org/10.1037/xge0000666,Pending,8
Journal of Experimental Psychology: General,149,3,2020,Is this my group or not? The role of ensemble coding of emotional expressions in group categorization.,"Goldenberg, Amit; Sweeny, Timothy D.; Shpigel, Emmanuel; Gross, James J.",Pending,445-460,Articles,https://doi.org/10.1037/xge0000651,Pending,18
Journal of Experimental Psychology: General,149,3,2020,Convergence on collective memories: Central speakers and distributed remembering.,"Yamashiro, Jeremy K.; Hirst, William",Pending,461-481,Articles,https://doi.org/10.1037/xge0000656,Pending,7
Journal of Experimental Psychology: General,149,3,2020,Perceived momentum influences responsibility judgments.,"Parker, Jeffrey R.; Paul, Iman; Reinholtz, Nicholas",Pending,482-489,Articles,https://doi.org/10.1037/xge0000653,Pending,3
Journal of Experimental Psychology: General,149,3,2020,Rapid holistic perception and evasion of road hazards.,"Wolfe, Benjamin; Seppelt, Bobbie; Mehler, Bruce; Reimer, Bryan; Rosenholtz, Ruth",Pending,490-500,Articles,https://doi.org/10.1037/xge0000665,Pending,8
Journal of Experimental Psychology: General,149,3,2020,"Optimal use of reminders: Metacognition, effort, and cognitive offloading.","Gilbert, Sam J.; Bird, Arabella; Carpenter, Jason M.; Fleming, Stephen M.; Sachdeva, Chhavi; Tsai, Pei-Chun",Pending,501-517,Articles,https://doi.org/10.1037/xge0000652,Pending,47
Journal of Experimental Psychology: General,149,3,2020,Effects of prior knowledge on active vision and memory in younger and older adults.,"Wynn, Jordana S.; Ryan, Jennifer D.; Moscovitch, Morris",Pending,518-529,Articles,https://doi.org/10.1037/xge0000657,Pending,16
Journal of Experimental Psychology: General,149,3,2020,Independent storage of different features of real-world objects in long-term memory.,"Utochkin, Igor S.; Brady, Timothy F.",Pending,530-549,Articles,https://doi.org/10.1037/xge0000664,Pending,16
Journal of Experimental Psychology: General,149,3,2020,Power of averaging: Noise reduction by ensemble coding of multiple faces.,"Sun, Jisoo; Chong, Sang Chul",Pending,550-563,Articles,https://doi.org/10.1037/xge0000667,Pending,17
Journal of Experimental Psychology: General,149,3,2020,"Intraindividual strategy shifts in Raven’s matrices, and their dependence on working memory capacity and need for cognition.","Gonthier, Corentin; Roulin, Jean-Luc",Pending,564-579,Articles,https://doi.org/10.1037/xge0000660,Pending,19
Journal of Experimental Psychology: General,149,3,2020,Romantic partners’ working memory capacity facilitates relationship problem resolution through recollection of problem-relevant information.,"Baker, Levi R.; Kane, Michael J.; Russell, V. Michelle",Pending,580-584,Brief Reports,https://doi.org/10.1037/xge0000659,Pending,5
Journal of Experimental Psychology: General,149,3,2020,Preference reversals during risk elicitation.,"Kusev, Petko; van Schaik, Paul; Martin, Rose; Hall, Lars; Johansson, Petter",Pending,585-589,Brief Reports,https://doi.org/10.1037/xge0000655,Pending,10
Journal of Experimental Psychology: General,149,3,2020,Seeing what’s possible: Disconnected visual parts are confused for their potential wholes.,"Guan, Chenxiao; Firestone, Chaz",Pending,590-598,Brief Reports,https://doi.org/10.1037/xge0000658,Pending,8
Journal of Experimental Psychology: General,149,3,2020,Expectations affect physical causation judgments.,"Gerstenberg, Tobias; Icard, Thomas",Pending,599-607,Brief Reports,https://doi.org/10.1037/xge0000670,Pending,19
Journal of Experimental Psychology: General,149,4,2020,The role of bilingual interactional contexts in predicting interindividual variability in executive functions: A latent variable analysis.,"Hartanto, Andree; Yang, Hwajin",Pending,609-633,Articles,https://doi.org/10.1037/xge0000672,Pending,27
Journal of Experimental Psychology: General,149,4,2020,Development of consonance preferences in Western listeners.,"Weiss, Michael W.; Cirelli, Laura K.; McDermott, Josh H.; Trehub, Sandra E.",Pending,634-649,Articles,https://doi.org/10.1037/xge0000680,Pending,7
Journal of Experimental Psychology: General,149,4,2020,The developmental origins of risk and time preferences across diverse societies.,"Amir, Dorsa; Jordan, Matthew R.; McAuliffe, Katherine; Valeggia, Claudia R.; Sugiyama, Lawrence S.; Bribiescas, Richard G.; Snodgrass, J. Josh; Dunham, Yarrow",Pending,650-661,Articles,https://doi.org/10.1037/xge0000675,Pending,15
Journal of Experimental Psychology: General,149,4,2020,Adaptation to variance generalizes across visual domains.,"Maule, John; Franklin, Anna",Pending,662-675,Articles,https://doi.org/10.1037/xge0000678,Pending,15
Journal of Experimental Psychology: General,149,4,2020,A model for two-digit number processing based on a joint Garner and system factorial technology analysis.,"Fitousi, Daniel; Algom, Daniel",Pending,676-700,Articles,https://doi.org/10.1037/xge0000679,Pending,17
Journal of Experimental Psychology: General,149,4,2020,When does the present end and the future begin?,"Hershfield, Hal E.; Maglio, Sam J.",Pending,701-718,Articles,https://doi.org/10.1037/xge0000681,Pending,7
Journal of Experimental Psychology: General,149,4,2020,Experimental manipulation of extraverted and introverted behavior and its effects on well-being.,"Margolis, Seth; Lyubomirsky, Sonja",Pending,719-731,Articles,https://doi.org/10.1037/xge0000668,Pending,51
Journal of Experimental Psychology: General,149,4,2020,Opioids and social bonding: Effect of naltrexone on feelings of social connection and ventral striatum activity to close others.,"Inagaki, Tristen K.; Hazlett, Laura I.; Andreescu, Carmen",Pending,732-745,Articles,https://doi.org/10.1037/xge0000674,Pending,15
Journal of Experimental Psychology: General,149,4,2020,Attentional capture helps explain why moral and emotional content go viral.,"Brady, William J.; Gantman, Ana P.; Van Bavel, Jay J.",Pending,746-756,Articles,https://doi.org/10.1037/xge0000673,Pending,40
Journal of Experimental Psychology: General,149,4,2020,The implicit honesty premium: Why honest advice is more persuasive than highly informed advice.,"Haran, Uriel; Shalvi, Shaul",Pending,757-773,Articles,https://doi.org/10.1037/xge0000677,Pending,11
Journal of Experimental Psychology: General,149,4,2020,"Myopic reactivity in repeated-choice: The case of competing with others for a scarce, unevenly distributed resource.","Kareev, Yaakov; Avrahami, Judith; Goldzweig, Ayelet; Hadar, Daniel; Klein, Shira",Pending,774-789,Articles,https://doi.org/10.1037/xge0000676,Pending,0
Journal of Experimental Psychology: General,149,4,2020,The social value of positive autobiographical memory retrieval.,"Speer, Megan E.; Delgado, Mauricio R.",Pending,790-799,Articles,https://doi.org/10.1037/xge0000671,Pending,12
Journal of Experimental Psychology: General,149,4,2020,Effects of total sleep deprivation on procedural placekeeping: More than just lapses of attention.,"Stepan, Michelle E.; Altmann, Erik M.; Fenn, Kimberly M.",Pending,800-806,Brief Report,https://doi.org/10.1037/xge0000717,Pending,4
Journal of Experimental Psychology: General,149,5,2020,The role of explicit categorization in the Implicit Association Test.,"Yamaguchi, Motonori; Beattie, Geoffrey",Pending,809-827,Articles,https://doi.org/10.1037/xge0000685,Pending,8
Journal of Experimental Psychology: General,149,5,2020,Pattern deviancy aversion predicts prejudice via a dislike of statistical minorities.,"Gollwitzer, Anton; Marshall, Julia; Bargh, John A.",Pending,828-854,Articles,https://doi.org/10.1037/xge0000682,Pending,7
Journal of Experimental Psychology: General,149,5,2020,"Praise-many, blame-fewer: A common (and successful) strategy for attributing responsibility in groups.","Schein, Chelsea; Jackson, Joshua Conrad; Frasca, Teresa; Gray, Kurt",Pending,855-869,Articles,https://doi.org/10.1037/xge0000683,Pending,3
Journal of Experimental Psychology: General,149,5,2020,Prospective outcome bias: Incurring (unnecessary) costs to achieve outcomes that are already likely.,"Lewis, Joshua; Simmons, Joseph P.",Pending,870-888,Articles,https://doi.org/10.1037/xge0000686,Pending,4
Journal of Experimental Psychology: General,149,5,2020,Asymmetric memory for harming versus being harmed.,"Helion, Chelsea; Helzer, Erik G.; Kim, Suzie; Pizarro, David A.",Pending,889-900,Articles,https://doi.org/10.1037/xge0000691,Pending,3
Journal of Experimental Psychology: General,149,5,2020,Guess who? Facial identity discrimination training improves face memory in typically developing children.,"Bate, Sarah; Adams, Amanda; Bennetts, Rachel J.",Pending,901-913,Articles,https://doi.org/10.1037/xge0000689,Pending,4
Journal of Experimental Psychology: General,149,5,2020,Tailored perception: Individuals’ speech and music perception strategies fit their perceptual abilities.,"Jasmin, Kyle; Dick, Fred; Holt, Lori L.; Tierney, Adam",Pending,914-934,Articles,https://doi.org/10.1037/xge0000688,Pending,16
Journal of Experimental Psychology: General,149,5,2020,Evaluation of an action’s effectiveness by the motor system in a dynamic environment.,"Hemed, Eitan; Bakbani-Elkayam, Shirel; Teodorescu, Andrei R.; Yona, Lilach; Eitam, Baruch",Pending,935-948,Articles,https://doi.org/10.1037/xge0000692,Pending,14
Journal of Experimental Psychology: General,149,5,2020,The validated circular shape space: Quantifying the visual similarity of shape.,"Li, Aedan Y.; Liang, Jackson C.; Lee, Andy C. H.; Barense, Morgan D.",Pending,949-966,Articles,https://doi.org/10.1037/xge0000693,Pending,18
Journal of Experimental Psychology: General,149,5,2020,"The architecture of working memory: Features from multiple remembered objects produce parallel, coactive guidance of attention in visual search.","Bahle, Brett; Thayer, Daniel D.; Mordkoff, J. Toby; Hollingworth, Andrew",Pending,967-983,Articles,https://doi.org/10.1037/xge0000694,Pending,22
Journal of Experimental Psychology: General,149,5,2020,Interhemispheric transfer of semantic information facilitates bilateral word recognition.,"Chu, Ronald; Joordens, Steve; Meltzer, Jed A.",Pending,984-1005,Articles,https://doi.org/10.1037/xge0000687,Pending,3
Journal of Experimental Psychology: General,149,5,2020,The functional effects of voluntary and involuntary phantom color on conscious awareness.,"Chang, Shuai; Pearson, Joel",Pending,1006-1016,Articles,https://doi.org/10.1037/xge0000684,Pending,1
Journal of Experimental Psychology: General,149,6,2020,Cognitive control across adolescence: Dynamic adjustments and mind-wandering.,"Gyurkovics, Máté; Stafford, Tom; Levita, Liat",Pending,1017-1031,Articles,https://doi.org/10.1037/xge0000698,Pending,11
Journal of Experimental Psychology: General,149,6,2020,"Understanding how minds vary relates to skill in inferring mental states, personality, and intelligence.","Conway, Jane R.; Coll, Michel-Pierre; Cuve, Hélio Clemente; Koletsi, Sofia; Bronitt, Nicholas; Catmur, Caroline; Bird, Geoffrey",Pending,1032-1047,Articles,https://doi.org/10.1037/xge0000704,Pending,8
Journal of Experimental Psychology: General,149,6,2020,The correlations in experience principle: How culture shapes concepts of time and number.,"Pitt, Benjamin; Casasanto, Daniel",Pending,1048-1070,Articles,https://doi.org/10.1037/xge0000696,Pending,36
Journal of Experimental Psychology: General,149,6,2020,Sensorimotor control of vocal production in early childhood.,"Scheerer, Nichole E.; Jacobson, Danielle S.; Jones, Jeffery A.",Pending,1071-1077,Articles,https://doi.org/10.1037/xge0000706,Pending,2
Journal of Experimental Psychology: General,149,6,2020,Children flexibly seek visual information to support signed and spoken language comprehension.,"MacDonald, Kyle; Marchman, Virginia A.; Fernald, Anne; Frank, Michael C.",Pending,1078-1096,Articles,https://doi.org/10.1037/xge0000702,Pending,4
Journal of Experimental Psychology: General,149,6,2020,Autistic adults anticipate and integrate meaning based on the speaker’s voice: Evidence from eye-tracking and event-related potentials.,"Barzy, Mahsa; Black, Jo; Williams, David; Ferguson, Heather J.",Pending,1097-1115,Articles,https://doi.org/10.1037/xge0000705,Pending,11
Journal of Experimental Psychology: General,149,6,2020,Children’s exposure to spatial language promotes their spatial thinking.,"Casasola, Marianella; Wei, Wendy S.; Suh, Daniel D.; Donskoy, Patricia; Ransom, Ashley",Pending,1116-1136,Articles,https://doi.org/10.1037/xge0000699,Pending,24
Journal of Experimental Psychology: General,149,6,2020,Feel the bass: Music presented to tactile and auditory modalities increases aesthetic appreciation and body movement.,"Hove, Michael J.; Martinez, Steven A.; Stupacher, Jan",Pending,1137-1147,Articles,https://doi.org/10.1037/xge0000708,Pending,8
Journal of Experimental Psychology: General,149,6,2020,Electrophysiological evidence for action-effect prediction.,"Dignath, David; Kiesel, Andrea; Frings, Christian; Pastötter, Bernhard",Pending,1148-1155,Articles,https://doi.org/10.1037/xge0000707,Pending,8
Journal of Experimental Psychology: General,149,6,2020,Out with the old: New target templates impair the guidance of visual search by preexisting task goals.,"Berggren, Nick; Nako, Rebecca; Eimer, Martin",Pending,1156-1168,Articles,https://doi.org/10.1037/xge0000697,Pending,8
Journal of Experimental Psychology: General,149,6,2020,How effectively can implicit evaluations be updated? Using evaluative statements after aversive repeated evaluative pairings.,"Mann, Thomas C.; Kurdi, Benedek; Banaji, Mahzarin R.",Pending,1169-1192,Articles,https://doi.org/10.1037/xge0000701,Pending,21
